id_perso,nom_personnage,id_livre
62208,Llywelyn the Last,119825
62209,Eragon (The Inheritance Cycle),13350
62210,Saphira (The Inheritance Cycle),13350
62211,Nemesis,26836910
62212,Don Vito Corleone,22026
62213,"Michael ""Mike"" Corleone",22026
62214,"Peter ""Pete"" Clemenza",22026
62215,"Michael ""Mike"" Corleone",22026
62216,"Santino ""Sonny"" Corleone",22026
62217,"Constanzia ""Connie"" Corleone",22026
62218,"Fredo ""Freddie"" Corleone",22026
62219,Tom Hagen,22026
62220,Johnny Fontane,22026
62221,"Peter ""Pete"" Clemenza",22026
62222,Al Neri,22026
62223,Rocco Lampone,22026
62224,Salvatore 'Turi' Giuliano,22026
62225,Dru Anderson,10710406
62226,Christophe Reynard,10710406
62227,Graves,10710406
62228,Annie,7875327
62229,Brett Jacobs,7875327
62230,Renee Winters,7875327
62231,Dante Berlin,7875327
62232,Eleanor Bell,7875327
62233,Mary Saunders,44543
62234,Kezi,2204464
62235,Olus,2204464
62236,Peter Pan (J.M. Barrie),9531
62237,Molly Aster,9531
62238,Tinker Bell (J.M. Barrie),9531
62239,Maggie Armstrong,7797874
62240,Caleb Becker,7797874
62241,"Bronwyn ""Bryn"" Alessia St. Vincent Clare",9369687
62242,Chase (Raised by Wolves),9369687
62243,Callum (Raised by Wolves),9369687
62244,Devon (Raised by Wolves),9369687
62245,Lake (Raised by Wolves),9369687
62246,Victor,32257
62247,Maura Isles,32257
62248,Jane Rizzoli,32257
62249,Gabriel Dean,32257
62250,Ananna,13533650
62251,Naji,13533650
62252,Mia Holland,18775297
62253,Ansel Guillaume,18775297
62254,Simon Bolivar,23884
62255,Maria Sanchez,24820165
62256,Colin Hancock,24820165
62257,Kim Yeong-hye,25489025
62258,Kim In-hye,25489025
62259,Alexander the Great,3240691
62260,Ø§ÙØ¶Ø§Ø¨Ø· Ù Ø­Ù ÙØ¯ Ø¹Ø¨Ø¯ Ø§ÙØ¸Ø§ÙØ±,3240691
62261,ÙØ§Ø«Ø±ÙÙ,3240691
62262,Ù ÙÙÙØ©,3240691
62263,Ø§ÙØ´ÙØ® ÙØ­ÙÙ,3240691
62264,ÙÙÙÙØ§,3240691
62265,Viktor Larenz,331653
62266,Clarissa Harlowe,529243
62267,Robert Lovelace,529243
62268,Anita Blake,2149535
62269,Jean-Claude (Anita Blake series),2149535
62270,Richard Zeeman,2149535
62271,Jason Schuyler,2149535
62272,Nathaniel Graison,2149535
62273,Marmee Noir,2149535
62274,Irving Griswold,2149535
62275,Jamil,2149535
62276,Shang-Da,2149535
62277,Crispin,2149535
62278,Alex Pinn,2149535
62279,Judith Finch,17297487
62280,Lucas Whiting,17297487
62281,Darrel Finch,17297487
62282,Goody Pruett,17297487
62283,Ezra Whiting,17297487
62284,Ben,13047567
62285,Aaron,13047567
62286,Todd Hewitt,13047567
62287,Viola Eade,13047567
62288,Mayor Prentiss,13047567
62289,Cillian,13047567
62290,Manchee (Dog),13047567
62291,Davy Prentiss,13047567
62292,Jr.,13047567
62293,Lara Cameron,84054
62294,Mathurin Kerbouchard,327548
62295,Jean Kerbouchard,327548
62296,Gordon Comstock,9648
62297,Rosemary Waterlow,9648
62298,Philip Ravelston,9648
62299,Julia Comstock,9648
62300,Hermione Slater,9648
62301,Mrs Wisbeach,9648
62302,Mr Erskine,9648
62303,Melody Muns,22443261
62304,Joel Saxon,22443261
62305,Andrew Nalizar,22443261
62306,Fitch,22443261
62307,Dream of the Endless,25102
62308,Callan Lyons,592806
62309,Merinus Tyler,592806
62310,Aloysius X.L. Pendergast,30068
62311,Constance Greene,30068
62312,Nora Kelly,30068
62313,Diogenes Pendergast,30068
62314,Eli Glinn,30068
62315,Margo Green,30068
62316,William Smithback,30068
62317,Laura Hayward,30068
62318,Viola Maskelene,30068
62319,Hugo Menzies,30068
62320,Adrian Wicherly,30068
62321,Jay Lipper,30068
62322,Teddy DeMeo,30068
62323,Spencer Coffey,30068
62324,Bryce Harriman,30068
62325,Vincent D'Agosta,30068
62326,Bobby Pendragon,4415692
62327,Vo Spader,4415692
62328,Traveler Loor,4415692
62329,Press Tilton,4415692
62330,"Vincent ""Gunny"" Van Dyke",4415692
62331,Courtney Chetwynde,4415692
62332,Mark Dimond,4415692
62333,Saint Dane,4415692
62334,Traveler Kasha,4415692
62335,Osa,4415692
62336,Ella Harper,28678119
62337,Reed Royal,28678119
62338,Callum Royal,28678119
62339,Easton Royal,28678119
62340,Gideon Royal,28678119
62341,Sawyer Royal,28678119
62342,Sebastian Royal,28678119
62343,Jamila,15811554
62344,Pembe,15811554
62345,Iskender,15811554
62346,Yunus,15811554
62347,Esma,15811554
62348,Adem,15811554
62349,Tarik,15811554
62350,Tessa Young,22609080
62351,Hardin Scott,22609080
62352,Zed Evans,22609080
62353,Tony Last,531262
62354,Brenda Last,531262
62355,John Beaver,531262
62356,Kendall Fletcher,8543252
62357,Nico Cruz,8543252
62358,JaciÃ¡n Obregon,8543252
62359,Tiffany Quinn,8543252
62360,Marlena Obregon,8543252
62361,Jayden James Reynold,42745424
62362,John Flory,9650
62363,Elizabeth Lackersteen,9650
62364,Dr. Veraswami,9650
62365,U Po Kyin,9650
62366,Ma Hla May,9650
62367,Lieutenant Verrall,9650
62368,Ellis (Burmese Days),9650
62369,Mr. MacGregor,9650
62370,Mrs. Lackersteen,9650
62371,Mr. Lackersteen,9650
62372,Josie Tyrell,33144
62373,Meredith Loewy,33144
62374,Pen Valadez,33144
62375,Cal Faraday,33144
62376,Blair Murphy,31313
62377,Larkin Riddock,31313
62378,Dorina Basarab,3072254
62379,Louis-Cesare,3072254
62380,Radu,3072254
62381,Stinky,3072254
62382,Mircea Basarab,3072254
62383,Elena Klovis,13982
62384,Prince Alexander of Kohlstania,13982
62385,Aliide Truu,6050822
62386,Zara Pekk,6050822
62387,"India ""Indy"" Savage",7405450
62388,"Liam ""Lee"" Nightingale",7405450
62389,"Allyson ""Ally"" Nightingale",7405450
62390,"Henry ""Hank"" Nightingale",7405450
62391,"Edward ""Eddie"" Chavez",7405450
62392,"Henrietta ""Jet"" McAlister",7405450
62393,"David ""Davy"" Rice",47970
62394,Brian Cox,47970
62395,"Millicent ""Millie"" Harrison",47970
62396,Leo Silverstein,47970
62397,Dr. Perston-Smythe,47970
62398,Topper Robbins,47970
62399,Thomas Hunter,125955
62400,Blue Echohawk,17443673
62401,Darcy Wilson,17443673
62402,Lissar,8087
62403,Ossin,8087
62404,Emi Price,18667779
62405,Charlotte Young,18667779
62406,Ava Wilder,18667779
62407,Will Ryan,18334246
62408,Mia Kelly,18334246
62409,"Alexander ""Alec"" Lightwood",28954137
62410,Helen Blackthorn,28954137
62411,"Jonathan ""Jace"" Wayland",28954137
62412,"Isabelle ""Izzy"" Sophia Lightwood",28954137
62413,Magnus Bane,28954137
62414,"James ""Jem"" Carstairs",28954137
62415,"Clarissa ""Clary"" Fray",28954137
62416,Aline Penhallow,28954137
62417,Theresa Gray,28954137
62418,Maia Roberts,28954137
62419,George Lovelace,28954137
62420,Simon Lewis,28954137
62421,Lillian Bowman,114162
62422,Daisy Bowman,114162
62423,Annabelle Peyton,114162
62424,Simon Hunt,114162
62425,"Evangeline ""Evie"" Jenner",114162
62426,Marcus Marsden,114162
62427,Earl of Westcliff,114162
62428,Parker Fadley,45046784
62429,Jake Gardner,45046784
62430,Ms. Grey,45046784
62431,Chris Ellory,45046784
62432,Albert,15743078
62433,Drew Leighton (Divergent),15743078
62434,Eric (Divergent),15743078
62435,Beatrice Prior,15743078
62436,Peter,15743078
62437,Caleb Prior,15743078
62438,Natalie Prior,15743078
62439,Molly Atwood,15743078
62440,Christina,15743078
62441,Jeanine Matthews,15743078
62442,Marcus Eaton,15743078
62443,Tobias Eaton,15743078
62444,Ellen Graham,2120652
62445,Andy Graham,2120652
62446,Margot Graham,2120652
62447,Leo,2120652
62448,Harry Hole,23355220
62449,Kaja Solness,23355220
62450,Mikael Bellman,23355220
62451,Olav Hole,23355220
62452,Katrine Bratt,23355220
62453,Gunnar Hagen,23355220
62454,Alex Montgomery,659600
62455,Annie Trimble,659600
62456,Jaromil,44559
62457,Temperance Brennan,128756
62458,Andrew Ryan,128756
62459,Daniel Underwood,2748
62460,Jaime Vegas,3422075
62461,Jeremy Danvers,3422075
62462,Clayton Danvers,3422075
62463,Edward Danvers,3422075
62464,Malcolm Danvers,3422075
62465,Dominic Sorrentino,3422075
62466,Antonio Sorrentino,3422075
62467,Nicholas Sorrentino,3422075
62468,Nevada Baylor,20705702
62469,"Connor ""Mad"" Rogan",20705702
62470,Adam Pierce,20705702
62471,Augustine Montgomery,20705702
62472,Penelope Baylor,20705702
62473,Grandma Frida,20705702
62474,Catalina Baylor,20705702
62475,Arabella Baylor,20705702
62476,Bern,20705702
62477,Leon,20705702
62478,Cornelius Harrison,20705702
62479,Troy Linman,20705702
62480,George Huxley,126192
62481,Lilith lyapo,60929
62482,Ahajas,60929
62483,Dichaan,60929
62484,Tediin,60929
62485,Nikanj,60929
62486,Kahguyaht,60929
62487,Peter Van Weerden,60929
62488,Jean Pelerin,60929
62489,Gabriel Rinaldi,60929
62490,Curt Loehr,60929
62491,Celene Ivers,60929
62492,Ray Ordway,60929
62493,Victor Dominic,60929
62494,Beatrice Dwyer,60929
62495,Allison Zeigler,60929
62496,Hillary Ballard,60929
62497,Jdahya,60929
62498,Tate,60929
62499,Aria Montgomery,3047849
62500,Emily Fields,3047849
62501,Hanna Marin,3047849
62502,Spencer Hastings,3047849
62503,Janie Hannagan,3657138
62504,Cabel Strumheller,3657138
62505,Captain Fran Komisky,3657138
62506,Martha Stubin,3657138
62507,Jennifer Adams,15733738
62508,Decebel,15733738
62509,Sally Morgan,15733738
62510,Andrew Westley,239239
62511,Kate Angier,239239
62512,Rupert Angier,239239
62513,Alfred Borden,239239
62514,Arthur Koenig,239239
62515,Nikola Tesla,239239
62516,"Donatella ""Tella""",40381392
62517,Julian,40381392
62518,Legend,40381392
62519,Scarlett,40381392
62520,Kai,21416690
62521,Irene,21416690
62522,Vlad Taltos,133454
62523,Aliera,133454
62524,Morollan,133454
62525,Mellar,133454
62526,Loiosh,133454
62527,Penn Cage,43993
62528,"Tyrell ""Ty"" Walker",12958487
62529,"Alexa ""Lexie"" Berry",12958487
62530,"Tatum ""Tate"" Jackson",12958487
62531,Lauren Grahame,12958487
62532,Nina Sheridan,12958487
62533,"Holden ""Max"" Maxwell",12958487
62534,Faye Goodknight,12958487
62535,Chace Keaton,12958487
62536,Ranger (Rangeman CEO),11732634
62537,Lula,11732634
62538,Joe Morelli,11732634
62539,Stephanie Plum,11732634
62540,"Bronwyn ""Bryn"" Alessia St. Vincent Clare",12680993
62541,Chase (Raised by Wolves),12680993
62542,Callum (Raised by Wolves),12680993
62543,Sherlock Holmes,1848444
62544,Tessa Young,23214408
62545,Hardin Scott,23214408
62546,Christian Vance,23214408
62547,Landon Gibson,23214408
62548,Erika Kohut,219879
62549,Walter Klemmer,219879
62550,Essun,31817749
62551,Nassun,31817749
62552,Hoa,31817749
62553,Schaffa,31817749
62554,Ykka,31817749
62555,Tonkee,31817749
62556,Lerner,31817749
62557,Percy Newton,37880094
62558,Felicity Montague,37880094
62559,"Henry ""Monty"" Montague",37880094
62560,"Simmaa ""Sim"" Aldajah",37880094
62561,Johanna Hoffman,37880094
62562,Jonathan Duncan,35097255
62563,"Katherine ""Kathy"" Brandt",35097255
62564,Carolyn Brock,35097255
62565,Suliman Cindoruk,35097255
62566,Nina Shinkuba,35097255
62567,Augie Koslenko,35097255
62568,Lester Rhodes,35097255
62569,Catharina Dorothea Ninkovic,35097255
62570,Alex Trimble,35097255
62571,Erica Beatty,35097255
62572,Nathan Rand,294047
62573,Dr. Kelly O'Brien,294047
62574,Dr. Resh Kouwe,294047
62575,Manny Azevedo,294047
62576,Louis Favre,294047
62577,Mistress Tshui,294047
62578,Mary Smith,182381
62579,Miss Matty Jenkyns,182381
62580,Miss Deborah Jenkyns,182381
62581,Miss Pole,182381
62582,Betty Barker,182381
62583,Captain Brown,182381
62584,Thomas Holbrook,182381
62585,Peter Jenkyns,182381
62586,Kira,13170596
62587,Samm,13170596
62588,Kaylee Cavanaugh,6763961
62589,Nash Hudson,6763961
62590,Cullen Greenwich,4946005
62591,Milo Greenwich,4946005
62592,Brunhilde Greenwich,4946005
62593,Shearman Waxx,4946005
62594,Marty Claridge,65497
62595,Clem Claridge,65497
62596,Clark Davis,65497
62597,Missie Davis,65497
62598,"Jonathan ""Jace"" Wayland",13568619
62599,"Clarissa ""Clary"" Fray",13568619
62600,Simon Lewis,13568619
62601,Frances Neagley,108942
62602,David OâDonnell,108942
62603,Karla Dixon,108942
62604,Curtis Mauney,108942
62605,Allen Lamaison,108942
62606,Azhari Mahmoud,108942
62607,Jack Reacher,108942
62608,David Sedaris,1044355
62609,Cal Leandros,421007
62610,Niko Leandros,421007
62611,Robin Goodfellow,421007
62612,Jane Scott,10481268
62613,Mr. Danby,10481268
62614,Olivia Wolff,10481268
62615,Sarah Pennington,10481268
62616,Benjamin Burrows,10481268
62617,Pip,10481268
62618,The Scar,10481268
62619,Detective Monclair,10481268
62620,Officer O'Nan,10481268
62621,Jin Lo,10481268
62622,Davis Scott,10481268
62623,Marjorie Scott,10481268
62624,Sakharov,10481268
62625,Sergei Shiskin,10481268
62626,John Ames,2924318
62627,Reverend Robert Boughton,2924318
62628,Glory Boughton,2924318
62629,Jack Boughton,2924318
62630,Emma McIntosh,15513156
62631,Galen Forza,15513156
62632,"Rayna ""Samantha"" Forza",15513156
62633,Rachel,15513156
62634,Grom,15513156
62635,Toraf,15513156
62636,Dr. Milligan,15513156
62637,Nalia McIntosh,15513156
62638,"Arabella ""Lia"" Celestine Idris Jezelia",21569527
62639,Rafe (Remnant Chronicles),21569527
62640,Kaden (Remnant Chronicles),21569527
62641,Pauline (Remnant Chronicles),21569527
62642,Cormoran Strike,42283287
62643,Robin Ellacott,42283287
62644,Conan the Barbarian,33482
62645,Reed Wellington,13502963
62646,Evie Claremont,13502963
62647,Charlie Bucket,6687
62648,Willy Wonka,6687
62649,Lisbeth Salander,25074850
62650,Mikael Blomkvist,25074850
62651,Jan Bublanski,25074850
62652,Sonja Modig,25074850
62653,Erika Berger,25074850
62654,Holger Palmgren,25074850
62655,Frans Balder,25074850
62656,August Balder,25074850
62657,Hanna Balder,25074850
62658,Camilla Salander,25074850
62659,Andrei Zander,25074850
62660,Gabriella Grane,25074850
62661,Alona Casales,25074850
62662,Edwin Needham,25074850
62663,Lasse Westman,25074850
62664,Jan Holster,25074850
62665,Celaena Sardothien,13546173
62666,Sam Cortland,13546173
62667,Arobynn Hamel,13546173
62668,Lysandra,13546173
62669,Dream of the Endless,3375878
62670,the Prince,214805
62671,Piccoline,214805
62672,Maestro Bernardo,214805
62673,Boccarossa,214805
62674,Kate Mackenzie,93723
62675,Mitch Hertzog,93723
62676,Amy Jenkins,93723
62677,Stuart Hertzog,93723
62678,Jen Sadler,93723
62679,Dale Carter,93723
62680,Ida Lopez,93723
62681,Stacy Trent,93723
62682,John Franklin,81903
62683,Barbara Franklin,81903
62684,Judith Hastings,81903
62685,Stephen Norton,81903
62686,Allerton,81903
62687,William Boyd Carrington,81903
62688,Arthur Hastings,81903
62689,Hercule Poirot,81903
62690,Kaylin Neya,9542
62691,Severn,9542
62692,Tiamaris,9542
62693,Lord Nightshade,9542
62694,Faraday,231989
62695,Axis,231989
62696,Gorgrael,231989
62697,Borneheld,231989
62698,Edmund,10193062
62699,Deuce,10193062
62700,Fade,10193062
62701,Stalker,10193062
62702,Longshot,10193062
62703,Momma Oaks,10193062
62704,Tegan of the Staff,10193062
62705,Emma Harrison,16062211
62706,Aidan Fitzgerald,16062211
62707,Alabaster,26228034
62708,Essun,26228034
62709,Hoa,26228034
62710,Nassun,26228034
62711,Schaffa,26228034
62712,Ykka,26228034
62713,Mariko,23308087
62714,Minamoto Raiden,23308087
62715,Kenshin,23308087
62716,Takeda Ranmaru,23308087
62717,Okami,23308087
62718,Evie Greene,20759641
62719,Jackson Deveaux,20759641
62720,Death,20759641
62721,Lucy Scarborough,3188580
62722,Zach Greenfield,3188580
62723,Padraig Seeley,3188580
62724,Miranda Scarborough,3188580
62725,Soledad Markowitz,3188580
62726,Bridget Vreeland,5452
62727,Tibby Rollins,5452
62728,Carmen Lowell,5452
62729,Lena Kaligaris,5452
62730,Elli Quinn,296182
62731,Ivan VorPatril,296182
62732,Miles Vorkosigan,296182
62733,Taylor (Miss Texas),9464733
62734,Adina (Miss New Hampshire),9464733
62735,Chloe Saunders,11864728
62736,Maya Delaney,11864728
62737,Daniel Bianchi,11864728
62738,"Rafael ""Rafe"" Martinez",11864728
62739,Annie Martinez,11864728
62740,Jordan Rhodes,8419428
62741,Cameron Lynde,8419428
62742,Jack Pallas,8419428
62743,Nick McCall,8419428
62744,Kyle Drake,8419428
62745,Jessie Mahout Burlingame,32692
62746,Gerald Burlingame,32692
62747,Ruth Neary,32692
62748,Hirka,18137087
62749,Rime,18137087
62750,Vetle,18137087
62751,Derek (Waiting for You),5168517
62752,Nash (Waiting for You),5168517
62753,Marisa (Waiting for You),5168517
62754,Sterling (Waiting for You),5168517
62755,Jo,473623
62756,Connie,473623
62757,Fanny,473623
62758,Beth,473623
62759,Saucepan Man,473623
62760,Moon-Face,473623
62761,Silky the fairy,473623
62762,Milla Edge,187500
62763,James Diaz,187500
62764,True Gallagher,187500
62765,Susanna Kosper,187500
62766,Tobey Beller,781046
62767,Sara Tyler,781046
62768,"Meredith ""Merry"" Gentry",30224
62769,Frost (Killing Frost),30224
62770,Mistral,30224
62771,Sholto,30224
62772,Doyle (Queen's Darkness),30224
62773,Rhys (Cromm Crauch),30224
62774,Galen (A Kiss of Shadows),30224
62775,Abeloec,30224
62776,Karna,6369447
62777,Cecelia Rushton,64207
62778,Katherine Talgarth,64207
62779,James Tarleton,64207
62780,Thomas Schofield,64207
62781,Miranda Tanistry,64207
62782,Dorothea Griscomb,64207
62783,Sir Hilary Bedrick,64207
62784,Georgina Talgarth,64207
62785,Oliver Rushton,64207
62786,Sylvia Schofield,64207
62787,Tommy Wiseau,17404078
62788,Greg Sestero,17404078
62789,Reginald Jeeves,9858081
62790,Dahlia Travers,9858081
62791,Roderick Spode,9858081
62792,Stephanie Byng,9858081
62793,Watkyn Bassett,9858081
62794,Bertram Wilberforce Wooster,9858081
62795,Richard P. Little,9858081
62796,Anatole,9858081
62797,Augustus Fink-Nottle,9858081
62798,Madeline Basset,9858081
62799,Agatha Wooster,9858081
62800,Aubrey Upjohn,9858081
62801,Thomas Portarlington Travers,9858081
62802,Spenser Gregson,9858081
62803,Seppings,9858081
62804,Mrs. Wintergreen,9858081
62805,Eustace Oates,9858081
62806,Harold P. Pinker,9858081
62807,Butterfield,9858081
62808,Cyril Fotheringay-Phipps,9858081
62809,Pomona Grindle,9858081
62810,Claude Cattermole Potter-Pirbright,9858081
62811,Frederick Fotheringay Widgeon,9858081
62812,Shanna Trahern,896621
62813,Ruark Beauchamp,896621
62814,Wizard Howl,2173611
62815,Sophie Hatter,2173611
62816,Charmain Baker,2173611
62817,Bob Lee Swagger,127712
62818,Nick Memphis,127712
62819,Mikayla Jones,18285151
62820,Jake Andrews,18285151
62821,Darren Shan,8960
62822,Alyssa Victoria Gardner,17449197
62823,"Jebediah ""Jeb"" Holt",17449197
62824,Mr. Mason,17449197
62825,Alison Gardner,17449197
62826,Thomas Gardner,17449197
62827,Morpheus,17449197
62828,Jenara Holt,17449197
62829,Corbin,17449197
62830,Mr. Lamb,17449197
62831,Taelor Tremont,17449197
62832,Chessie,17449197
62833,Gossamer,17449197
62834,Rabid White,17449197
62835,Carpet Beetle,17449197
62836,Sister Two Twid,17449197
62837,Sister One Twid,17449197
62838,Alex Rider,542414
62839,Alan Blunt,542414
62840,Jack Starbright,542414
62841,Smithers,542414
62842,Mrs Jones,542414
62843,Psammead,45181
62844,Bane (Star Wars),35430
62845,Zannah,35430
62846,Skere Kaan,35430
62847,Valenthyne Farfalla,35430
62848,Caleb (Star Wars),35430
62849,Serra (Star Wars),35430
62850,Kopecz,35430
62851,Revan,35430
62852,Lucia (Star Wars),35430
62853,Ead Duryan,40275288
62854,Sabran IX Berethnet,40275288
62855,TanÃ©,40275288
62856,L Lawliet,2021816
62857,Mello,2021816
62858,Beyond Birthday,2021816
62859,Naomi Misora,2021816
62860,Theophilus (Theo) Crowe,33458
62861,Molly Michon,33458
62862,Gabe Fenton,33458
62863,Valerie Riordan,33458
62864,Megan,86147
62865,Amanda,86147
62866,Jamie Conway,86147
62867,Tad Allagash,86147
62868,TomÃ¡s Noronha,2430907
62869,Reece Gilmore,26050
62870,Jamison P. Brody,26050
62871,Adam Black,112752
62872,Gabrielle O'Callaghan,112752
62873,Circenn Brodie,112752
62874,Drustan MacKeltar,112752
62875,Gwen Cassidy,112752
62876,Dageus MacKeltar,112752
62877,Chloe Zanders,112752
62878,Queen Aoibheal,112752
62879,Darroc,112752
62880,Elizabeth of York,5971165
62881,Elizabeth Woodville,5971165
62882,Richard III of England,5971165
62883,Edward IV of England,5971165
62884,Edward V of England,5971165
62885,Richard Neville,5971165
62886,16th Earl of Warwick,5971165
62887,George Plantagenet,5971165
62888,1st Duke of Clarence,5971165
62889,Cecily Neville,5971165
62890,Perkin Warbeck,5971165
62891,Jacquetta Woodville,5971165
62892,Anthony Woodville,5971165
62893,2nd Earl Rivers,5971165
62894,Calvin,24814
62895,Hobbes,24814
62896,Danny Cartwright,1611988
62897,Mr. Gregory,298568
62898,Thomas J. Ward,298568
62899,Alice Deane,298568
62900,Dog Woman,15050
62901,Viola,6750586
62902,Jinn,6750586
62903,Elena Michaels,6539105
62904,Jeremy Danvers,6539105
62905,Clayton Danvers,6539105
62906,Eve Levine,6539105
62907,Savannah Levine,6539105
62908,Paige Winterbourne,6539105
62909,Lucas Cortez,6539105
62910,Adam Vasic,6539105
62911,Benicio Cortez,6539105
62912,Cassandra DuCharme,6539105
62913,Aaron Darnell,6539105
62914,Kristof Nast,6539105
62915,Nicholas Sorrentino,6539105
62916,Sean Nast,6539105
62917,Romain Rolland,629429
62918,Stephan Zweig,629429
62919,Adolf Hitler,629429
62920,Andras LÃ©vi,7274337
62921,Klara Hasz,7274337
62922,Tibor LÃ©vi,7274337
62923,Eli Polaner,7274337
62924,ZoltÃ¡n Novak,7274337
62925,Pierre Vago,7274337
62926,Elisabet Morgenstern,7274337
62927,Rosen,7274337
62928,Ben Yakov,7274337
62929,MÃ¡tyÃ¡s LÃ©vi,7274337
62930,Flora LÃ©vi,7274337
62931,JÃ³zsef Hasz,7274337
62932,BÃ©la LÃ©vi,7274337
62933,Leo Colston,258079
62934,Marcus Maudsley,258079
62935,Marian Maudsley,258079
62936,Ted Burgess,258079
62937,Hugh Trimingham,258079
62938,Denys Maudsley,258079
62939,Haruhi Fujioka,1087204
62940,Tamaki Suou,1087204
62941,Hikaru Hitachiin,1087204
62942,Kaoru Hitachiin,1087204
62943,Mitsukuni Haninozuka,1087204
62944,Takashi Morinozuka,1087204
62945,Kyouya Ootori,1087204
62946,Amadis Dudu,141824
62947,Sadie Townsend,13184992
62948,Hector Chavez,13184992
62949,Eva Tamsyn,11043618
62950,Addie Tamsyn,11043618
62951,Ryan Mullan,11043618
62952,Hally Mullan,11043618
62953,Valentina Tomic,17948485
62954,Nikolai Leokov,17948485
62955,Green,410615
62956,Skeeve,64401
62957,Aahz,64401
62958,Tananda,64401
62959,Gleep,64401
62960,Garkin,64401
62961,Isstvan,64401
62962,Quigley (Demon Hunter),64401
62963,Brockhurst,64401
62964,Higgens (Imp),64401
62965,Buttercup,64401
62966,Bob Dylan,14318
62967,Dr. Peter Blood,158446
62968,Yolande of Aragon,826706
62969,Jean de Dunois,826706
62970,Robert de Baudricourt,826706
62971,Ãtienne de Vignolles,826706
62972,Joan of Arc,826706
62973,Charles VII of France,826706
62974,Noel Rainguesson,826706
62975,Edwin,41128030
62976,Cole Matthews,41128030
62977,Garvey,41128030
62978,Peter Driscal,41128030
62979,Isabella Russ,111306
62980,Jacob (demon),111306
62981,Kaylee Cavanaugh,8803932
62982,Nash Hudson,8803932
62983,Emma Marshall,8803932
62984,Tod Hudson,8803932
62985,Sabine Campbell,8803932
62986,ZoÃ«,139418
62987,Simon,139418
62988,Calvin,24818
62989,Hobbes,24818
62990,Pug,13810
62991,Tomas Megarson,13810
62992,Kulgan,13810
62993,Dolgan,13810
62994,Borric conDoin,13810
62995,Arutha conDoin,13810
62996,Carline conDoin,13810
62997,Martin Longbow,13810
62998,Laurie of Tyr-Sog,13810
62999,Kasumi Shinzawai,13810
63000,Aglaranna of Elvandar,13810
63001,Macros the Black,13810
63002,Ashen-Shugar,13810
63003,Ichindar,13810
63004,Bane (Star Wars),6351910
63005,Zannah,6351910
63006,Caleb (Star Wars),6351910
63007,Serra (Star Wars),6351910
63008,Lucia (Star Wars),6351910
63009,Bill Hodges,23492589
63010,Jerome Robinson,23492589
63011,Bill Hodges,23492589
63012,Pete Saubers,23492589
63013,Morris Bellamy,23492589
63014,Holly Gibney,23492589
63015,Mike Mulligan,153542
63016,"Mackensie ""Mac"" Elliot",6070950
63017,"Jackson ""Jack"" Cooke",6070950
63018,Parker Brown,6070950
63019,Laurel McBane,6070950
63020,"Emmaline ""Emma"" Grant",6070950
63021,Alex Cross,13128
63022,John Sampson,13128
63023,Kayla Coles,13128
63024,"Michael ""The Butcher"" Sullivan",13128
63025,Thomas Lane,51106
63026,Gudrun Brangwen,9784
63027,Ursula Brangwen,9784
63028,Gerald Crich,9784
63029,Waylander,568099
63030,Kim Fraser,6668868
63031,Liam Morrissey,6668868
63032,Sean Morrissey,6668868
63033,Emily,9166877
63034,Samuel Morgan,9166877
63035,Jasper Renn,9166877
63036,Finley Jayne,9166877
63037,Griffin King,9166877
63038,Jack Dandy,9166877
63039,Holly Sykes,20819685
63040,Hugo Lamb,20819685
63041,Ed Brubeck,20819685
63042,Crispin Hershey,20819685
63043,Light Yagami,13617
63044,Ryuk,13617
63045,Misa Amane,13617
63046,L Lawliet,13617
63047,Galileo Galilei,98048
63048,Artemisia Gentileschi,98048
63049,Cosimo II de' Medici,98048
63050,Palmira Stiattesi,98048
63051,Pierantonio Stiattesi,98048
63052,Orazio Gentileschi,98048
63053,Graziella,98048
63054,Renata,98048
63055,Eve,6344423
63056,Julian Stone,6344423
63057,Victoria Kitchen,6344423
63058,Elijah,6344423
63059,Riley Narelle Ashon,6344423
63060,Aden Stone,6344423
63061,Mary Ann Gray,6344423
63062,Penny Parks,6344423
63063,Dr. Morris Gray,6344423
63064,Tucker Harbor,6344423
63065,Vlad the Impaler,6344423
63066,Shannon Ross,6344423
63067,Magnus,38564
63068,Sunny McDonald,38564
63069,Rayne McDonald,38564
63070,Meliara Astiar,21060
63071,Vidanric Renselaeus (Marquis of Shevraeth),21060
63072,Oria,21060
63073,Julen,21060
63074,Justav,21060
63075,Charic,21060
63076,Khesot,21060
63077,Branaric Astiar,21060
63078,Golan Trevize,76683
63079,Janov Pelorat,76683
63080,Blissenobiarella,76683
63081,Anya Borzatovskaya,9615347
63082,Mrs. Borzatovskaya,9615347
63083,Sasha Borzakovsky,9615347
63084,Emily Reilly,9615347
63085,Siobhan,9615347
63086,Dima,9615347
63087,Elizabeth,9615347
63088,Sean,9615347
63089,Preston,9615347
63090,Sandy Shortt,588369
63091,Jack Ruttle,588369
63092,Rory James,13624367
63093,Connor O'Neil,13624367
63094,Hollis Woods,828084
63095,Josie,828084
63096,Riley Jenson,172764
63097,Rhoan Jenson,172764
63098,Quinn O'Connor,172764
63099,Kelly,172764
63100,Kellen,172764
63101,Jack Tenpenny,172764
63102,Talon,172764
63103,Misha Rollins,172764
63104,Gautier,172764
