author_id,author_name,author_gender,birthplace,author_review_count,author_rating_count,author_average_rating
2113294,"Joyce Grant
",1,,20,106,"3,99"
14161619,"Sarah Jude
",0,0.0,298,1108,"3,39"
15068246,"M.G. Hennessey
",1,,250,1110,"4,2"
5990698,"Emil Ostrovski
",1,,288,1064,"3,42"
13552274,"Caleb Roehrig
",1,,1048,3957,"3,76"
6906923,"Sofia Grey
",0,,744,2394,"3,74"
658679,"Laurent Linn
",1,,221,955,"3,83"
7247078,"Juliann Rich
",1,0.0,96,274,"3,96"
14133843,"S.J. Goslee
",1,,393,2043,"3,88"
8427101,"Dana Burkey
",0,0.0,366,703,"3,97"
9759281,"Jonathan L. Ferrara
",1,0.0,164,473,"4,08"
6624921,"Amber Daulton
",0,0.0,240,488,"4,05"
1155469,"Brie Spangler
",0,,552,2456,"3,59"
6952120,"Ruthi Kight
",1,0.0,173,634,"3,85"
4786551,"Danielle Monsch
",0,0.0,1114,8259,"3,74"
6578811,"Aria Kane
",0,0.0,140,327,"3,88"
1361508,"Norah Wilson
",0,8.0,1151,12060,"3,78"
6999316,"Rosalind Scarlett
",0,0.0,65,306,"3,48"
14118411,"Tara Sim
",0,15030.0,1123,4125,"3,93"
6315922,"Elizabeth Briggs
",0,0.0,1737,9148,"3,87"
2885331,"Zannie Adams
",0,,493,5707,"3,82"
6443901,"Kyra Lennon
",0,14.0,403,2089,"3,73"
3287392,"Debora Dennis
",1,,38,157,"4,18"
17086835,"Jen Katemi
",0,,429,659,"4,15"
6887024,"Ana Blaze
",0,0.0,135,390,"3,78"
51529,"Natalie J. Damschroder
",0,14.0,320,1354,"3,74"
7706842,"Shuchi Singh Kalra
",0,581.0,223,608,"3,65"
7124834,"Christy Dilg
",0,0.0,200,431,"4,28"
7086124,"Nicolette Day
",0,,541,5439,"3,97"
3103486,"Maureen L. Bonatch
",1,0.0,97,153,"4,42"
6937874,"Marisa Cleveland
",1,,143,500,"3,84"
7131722,"Annie  Wood
",0,0.0,20,66,4
8507331,"Neva Squires-Rodriguez
",0,0.0,51,172,"4,37"
5444623,"Dana Delamar
",0,0.0,340,1981,"3,91"
5398582,"Alexis Abbott
",0,8.0,3990,10389,"3,98"
2883330,"A.J. Adams
",0,,655,2092,"4,08"
4792103,"Judy Serrano
",0,0.0,112,244,"3,84"
481586,"D. Rus
",1,,710,21454,"4,12"
7393090,"Emilyann Girdner
",0,,80,131,"4,11"
13665730,"Kristin D. Van Risseghem
",0,,719,1626,"4,18"
14055550,"Michael  Chatfield
",1,14.0,699,17275,"4,35"
5247133,"S.L. Wallace
",0,0.0,56,184,"3,77"
7060641,"Marc Secchia
",1,149.0,653,6060,"4,27"
7122185,"J.M.  Richards
",0,0.0,15,104,"3,74"
5864492,"J.  Lawrence
",1,,23,165,"3,73"
7213367,"Mark Mills
",1,1155.0,1715,12182,"3,52"
5752854,"C.M. Gray
",1,14.0,201,832,"3,86"
6434441,"Dawn Husted
",1,0.0,108,187,"3,99"
6423738,"Elaine D. Walsh
",0,0.0,49,152,"3,76"
6566802,"Nel Ashley
",0,14.0,10,61,"4,16"
6916388,"Lauren Algeo
",0,14.0,34,145,"4,21"
6897529,"Dawna Raver
",0,18279.0,112,226,"4,01"
323591,"Dave Goulson
",1,14.0,358,2455,"4,25"
2881569,"Eliza Knight
",0,,1781,18476,"4,04"
4998021,"Joseph McGinnis
",1,0.0,49,122,"4,14"
6917576,"Nicole  Banks
",1,0.0,188,341,"4,21"
131337,"Paula Guran
",0,0.0,1509,11391,"3,76"
13763089,"Scott Robert Scheller
",1,,21,78,"3,87"
6939916,"John Pistelli
",1,0.0,5,27,"4,52"
5990137,"Ted  Sanders
",1,0.0,249,1645,"4,24"
6873915,"Craig Faris
",1,0.0,10,42,"4,19"
8384946,"Jennifer Chambliss Bertman
",0,,1720,9966,"4,18"
7046523,"Nathan Preedy
",1,14.0,1,11,"3,18"
6657062,"Martyn Stratton
",1,14.0,6,10,"3,4"
6474993,"Mikhail Lerma
",1,0.0,96,288,"4,29"
5820505,"Robin Amada Tzucker
",1,0.0,5,17,"4,35"
6923531,"J.S. Morin
",1,0.0,855,8669,"4,06"
5298148,"M.M. Mayle
",1,0.0,14,37,"3,86"
4801312,"R.L. McSterlingthong
",1,18300.0,10,42,4
6646379,"Genevieve Jourdin
",1,0.0,64,687,"3,42"
5212441,"A.L. Davroe
",1,0.0,187,579,"4,1"
15518935,"Travis Bagwell
",1,,1245,17177,"4,44"
767069,"Rachel Hore
",0,14.0,1570,16035,"3,82"
15932535,"Luke Chmilenko
",1,8.0,427,6776,"4,28"
6430924,"Lavinia Urban
",0,14.0,247,590,"4,27"
10949813,"James A. Hunter
",1,0.0,936,13552,"4,15"
12636907,"Saiber
",0,581.0,42,115,"4,5"
13817015,"Vasily Mahanenko
",1,110.0,733,21348,"4,22"
15925577,"Daniel Schinhofen
",1,0.0,767,12660,"4,19"
2981670,"Allison M. Dickson
",0,0.0,506,2111,"3,83"
6912312,"Georgina Hannan
",1,14.0,24,56,"4,68"
58029,"Tricia Springstubb
",1,0.0,597,2472,"3,8"
652133,"J.M. McDermott
",1,,356,1523,"3,48"
6859476,"Kerri Cuevas
",0,0.0,66,142,"3,63"
14255708,"Lisa Rosenbecker
",1,127.0,88,226,"4,21"
15003836,"Daman
",1,,49,1409,"4,26"
6582864,"Andrea Johnson Beck
",0,0.0,114,368,"3,77"
6550013,"Ana Salote
",1,,31,64,"4,48"
5625783,"R.J. Askew
",1,14.0,26,49,"4,61"
8530750,"Emilie Christie Burack
",1,,21,68,"3,75"
15388346,"Nicholas Eames
",1,8.0,2931,16187,"4,35"
11890,"Theodora Goss
",0,,5078,27772,"3,77"
14473460,"Eric Martindale
",1,0.0,15,21,"4,52"
32912,"Paul S. Kemp
",1,0.0,3658,51564,"3,98"
16991064,"Jacob L. White
",1,,19,43,"4,53"
6576504,"Ellie Williams
",0,14.0,22,60,"4,75"
6455676,"Sybrina Durant
",1,0.0,110,195,"4,31"
5761580,"MarcyKate Connolly
",1,0.0,691,2618,"3,84"
306733,"Cheryl Kaye Tardif
",1,8.0,1024,6566,"3,81"
5806570,"Elizabeth Seckman
",1,0.0,137,381,"4,26"
3381686,"Adam Nevill
",1,14.0,4050,26548,"3,6"
27148,"James A. Moore
",1,,2647,23932,"3,77"
6422627,"Wilson Harp
",1,0.0,204,1692,"3,9"
13020518,"Amy Bearce
",0,0.0,267,661,"3,99"
893282,"Jason Tanamor
",1,,54,99,"3,87"
14091259,"Lene Fogelberg
",0,1.0,128,580,"4,18"
415731,"Charlie Fletcher
",1,,1409,15137,"3,8"
4414232,"Melissa McPhail
",0,0.0,448,6122,"4,36"
51913,"Jeanette Baker
",1,,176,1059,"3,73"
14542471,"Brad Abraham
",1,,168,910,"3,51"
1134015,"Chaz Thompson
",1,,10,26,"3,69"
47792,"Fiona McIntosh
",0,14.0,2041,34969,"3,9"
6439800,"Christina Mobley
",0,0.0,44,118,"4,22"
5406978,"Andy Gavin
",1,0.0,431,1327,"3,83"
5768531,"Michael  Pierce
",1,,211,1283,"3,99"
7659,"Paul Bowles
",1,0.0,2621,34003,"3,95"
5415675,"Michael  Martin
",1,0.0,1,17,"3,76"
301032,"Chris Abouzeid
",1,0.0,58,366,"3,43"
384013,"Jennifer Lee Carrell
",1,0.0,1653,9677,"3,5"
171758,"Judith Claire Mitchell
",0,0.0,601,3237,"3,44"
6982829,"T.C. Squires
",1,0.0,7,16,"4,44"
4443219,"Christine M. Knight
",1,53.0,153,204,"4,25"
4893553,"Shane Scollins
",1,0.0,169,918,"3,54"
62911,"Witi Ihimaera
",1,66.0,968,8844,"3,87"
535923,"Alexander Freed
",1,0.0,2695,20394,"3,93"
6333276,"David P. Perlmutter
",1,14.0,147,860,"3,88"
6582961,"Freddie Owens
",0,0.0,94,479,"3,67"
6692732,"Kelly Anne Blount
",0,0.0,242,1146,"3,72"
6984661,"Nick Cutter
",1,8.0,5710,30608,"3,62"
21050,"Chang-rae Lee
",1,,3370,25449,"3,61"
6903911,"Jadie Jones
",0,0.0,127,488,"3,87"
4017568,"Christine Rains
",0,8.0,344,914,"4,21"
1319884,"Jordan E. Rosenfeld
",1,0.0,225,1567,"4,13"
84420,"Mary Lawrence
",0,0.0,283,1041,"3,54"
340256,"Marius Gabriel
",1,149.0,1054,18445,"4,07"
1762294,"Victor LaValle
",1,,4842,27644,"3,75"
5432373,"Trillium
",1,0.0,15,35,"3,89"
16358838,"Farah Cook
",0,1226.0,274,942,"4,03"
2996650,"Karen McQuestion
",0,0.0,3790,39839,"3,71"
6928878,"Jonathan Yanez
",1,0.0,499,3702,"4,12"
19387,"Michael Manning
",1,,51,570,"3,85"
7979840,"Taran Matharu
",1,14.0,4150,41574,"4,22"
204538,"Rosie Thomas
",0,14.0,1882,19339,"3,76"
26738,"Cheyenne McCray
",0,0.0,3885,62277,"3,89"
8384108,"L.T. Graham
",1,,33,95,"3,95"
7244984,"S.G. Night
",1,0.0,71,770,"4,1"
7189594,"Mitchell Hogan
",1,,954,14034,"3,96"
3842,"Jane Johnson
",0,14.0,1359,9736,"3,78"
8427407,"James Islington
",1,,1749,22162,"4,19"
7054788,"Pauline Montford
",1,14.0,10,55,"3,33"
72538,"Robert Holdstock
",1,14.0,1166,15324,"3,82"
2742697,"Sommer Marsden
",0,0.0,1079,7329,"3,74"
5832146,"Diane R. Jewkes
",1,0.0,36,167,"3,97"
17410394,"Sophie van Llewyn
",0,,44,98,"4,33"
15957275,"C.J. Pastore
",0,,31,47,"3,74"
8379833,"Rumer Haven
",0,,94,168,"4,15"
7075053,"Marie  Wilson
",1,8.0,22,94,"3,46"
2999765,"Katherine Webb
",1,14.0,1829,16186,"3,74"
6423058,"Sharon Clare
",0,8.0,60,112,"4,19"
6523267,"Jacquelyn Benson
",0,0.0,85,218,"4,15"
37519,"Victoria Hislop
",0,14.0,5241,63120,"3,89"
6423084,"Galen Rose
",1,0.0,27,278,"3,86"
53936,"Philip Kerr
",1,894.0,7092,74166,"3,99"
17553,"Anne Rampling
",1,,752,26768,"3,58"
821097,"Patricia Burroughs
",0,0.0,225,718,"3,92"
5272063,"Scott Bury
",1,,160,449,"4,19"
6424947,"Gary R. Henry
",1,0.0,36,72,"3,96"
4875659,"May Water
",0,0.0,22,123,"4,2"
96514,"Madeleine E. Robins
",0,0.0,551,3510,"3,75"
4975888,"Roma Calatayud-Stocks
",0,0.0,14,41,"3,95"
6569301,"Peter   Martin
",1,,37,146,"3,77"
27034,"Charles Portis
",1,0.0,5717,41598,"4,08"
6950698,"Janeal Falor
",0,,1003,5545,"3,76"
941508,"Barbara O'Neal
",0,0.0,2879,23917,"3,97"
4323055,"Douglas Nicholas
",1,,404,1650,"3,71"
170847,"Rosemary Rowe
",1,14.0,247,2694,"3,93"
5787303,"C.R. Hiatt
",0,,57,345,"3,79"
120581,"Robin Blake
",1,14.0,195,904,"3,42"
5057003,"Katherine L. Holmes
",0,0.0,27,82,"4,37"
3367040,"M. Louisa Locke
",0,0.0,1663,18834,"3,84"
5405098,"A.M. Dunnewin
",0,0.0,97,359,"3,89"
18032451,"Alex  Valentine
",1,,14,37,"4,62"
768,"John R. Erickson
",1,0.0,1327,24415,"4,1"
1549088,"Jeff Wheeler
",1,0.0,8569,157984,"4,22"
5806715,"Michael  Johnston
",1,0.0,1437,9760,"3,64"
8326636,"Ausma Zehanat Khan
",0,14.0,1006,3986,"3,8"
124923,"Ellen Cooney
",1,0.0,508,2450,"3,18"
7179557,"Marshall Ryan Maresca
",1,0.0,431,2464,"3,94"
7149797,"A.J.   Smith
",1,14.0,223,3139,"3,93"
444289,"Erica S. Perl
",0,0.0,774,4216,"3,72"
667257,"Sarah Bower
",0,,329,2489,"3,42"
6949037,"Rene Folsom
",0,0.0,1205,6127,"3,86"
4567126,"Amanda Hodgkinson
",0,,1450,11985,"3,65"
2880618,"David Hair
",1,66.0,809,10104,"4,06"
971110,"Lisa J. Yarde
",1,7842.0,121,682,"3,6"
5857424,"Lynn Cahoon
",0,0.0,3047,17726,"3,94"
5289059,"Alan Lazar
",1,149.0,153,670,"3,77"
5344384,"Jo Spurrier
",0,53.0,238,1603,"3,94"
117157,"Pauline Maier
",0,0.0,178,2197,"3,99"
3354316,"Robert Stephen Parry
",1,,91,282,"4,05"
22552,"Ann Turner
",0,0.0,715,5789,"3,75"
43790,"Edward Hirsch
",1,0.0,564,5925,"4,18"
3029755,"Oren Harman
",1,,77,549,"3,66"
2851725,"Bradley P. Beaulieu
",1,0.0,1639,13535,"3,89"
29812,"Lisa Robertson
",1,8.0,427,3356,"4,23"
3090287,"Miguel Syjuco
",1,1796.0,292,2237,"3,41"
6430013,"Sabrina Simon
",1,0.0,6,19,"4,21"
41938,"Robert  Stone
",1,0.0,3529,50334,"3,9"
14419895,"G. Akella
",1,110.0,224,6380,"4,25"
5157058,"David Shockley
",1,0.0,7,41,"4,37"
4265796,"Kimberly Cutter
",1,0.0,369,2022,"3,4"
52181,"Robert Rodi
",1,0.0,1068,16560,"4,02"
619104,"A.L. Kennedy
",0,894.0,1230,7029,"3,52"
24101,"Ken Foster
",1,0.0,378,4114,"4,13"
8635086,"Elle Katharine White
",0,0.0,626,2368,"3,84"
2270,"David Means
",1,0.0,524,3349,"3,48"
385819,"Lenore Hart
",1,0.0,190,841,"3,54"
126211,"Donald McCaig
",1,0.0,2560,22295,"3,74"
478426,"Julie Chibbaro
",1,0.0,428,1877,"3,59"
395900,"Jeff Shesol
",1,,92,789,"3,98"
63867,"Alan Brinkley
",1,,267,2313,"3,68"
140762,"Vicky Alvear Shecter
",0,0.0,1172,6856,4
15287815,"A.C. Cobble
",1,,546,8625,"4,34"
1141311,"Hans Keilson
",1,127.0,433,2429,"3,66"
7056784,"G.E.F. Neilson
",1,14.0,22,41,"4,34"
14612,"Kwame Anthony Appiah
",1,14.0,724,6938,"3,8"
6159227,"Becky Lower
",0,,358,1194,4
233401,"David Goodwillie
",1,0.0,123,733,"3,42"
4455250,"Lynn Sheene
",0,0.0,430,3431,"3,78"
353110,"Ted Mooney
",1,0.0,98,712,"3,61"
14535111,"Daniel M. Ford
",1,0.0,85,888,"4,16"
207734,"Jennifer Gilmore
",0,1155.0,451,2454,"3,17"
8186010,"K.M. McKinley
",1,14.0,102,442,"3,72"
3510974,"Patricia Engel
",0,,588,3476,"3,7"
4079914,"Karen Davison
",1,14.0,40,215,"4,15"
43530,"Cynthia Ozick
",0,0.0,2357,26909,"3,73"
85858,"Stephen Sondheim
",1,0.0,694,40008,"4,21"
32137,"Ben Macintyre
",1,,5544,51309,"4,05"
596826,"Sara Poole
",0,,655,7532,"3,79"
11562,"Derek Walcott
",1,18589.0,562,6109,"4,01"
48436,"Jane Leavy
",0,0.0,747,10941,"3,96"
909933,"Bruce Goldstein
",1,5782.0,70,691,"3,8"
16119185,"Dan  Allen
",1,0.0,27,54,"4,02"
6924413,"T.L. Higley
",1,,523,2935,"3,93"
2949938,"Cynthia L. Enuton
",1,0.0,14,151,"4,21"
242592,"Joan Schenkar
",0,0.0,263,1481,"3,7"
3144604,"Judith Shulevitz
",1,,85,344,"3,53"
296522,"Justin Spring
",1,0.0,281,1894,"4,04"
40146,"Pamela S. Turner
",1,0.0,688,2544,"3,98"
2828923,"Jon Skovron
",1,0.0,3964,21170,"3,78"
4389465,"Killian McRae
",0,0.0,563,2419,"3,67"
191014,"Jonathan Alter
",1,0.0,425,6324,"3,95"
217171,"Noah Feldman
",1,,281,2185,"4,01"
29303,"David Remnick
",1,0.0,1665,19463,"4,17"
53762,"Dori Jones Yang
",1,0.0,581,7121,"3,98"
2282,"Sam Lipsyte
",1,,2136,16004,"3,53"
11075,"Susan Vreeland
",1,0.0,7038,101837,"3,76"
24271,"Terry Teachout
",1,0.0,1129,7185,"3,74"
4526501,"Jonathan  Dee
",1,0.0,1815,11247,"3,28"
135726,"Dinaw Mengestu
",1,865.0,1970,12603,"3,57"
7154859,"Susan Tarr
",0,66.0,203,706,"4,32"
35444,"Graham Robb
",1,14.0,992,8229,"3,91"
7101,"Susan Casey
",1,8.0,2337,15457,"3,99"
24732,"Andrea Levy
",0,14.0,2524,32779,"3,83"
25281,"Ian Frazier
",1,0.0,1624,12339,"3,77"
6702514,"Mindy Mymudes
",0,0.0,44,113,"4,69"
118313,"Hilary Spurling
",0,14.0,322,2173,"3,9"
6746,"Ann Beattie
",1,0.0,1534,14127,"3,66"
3167197,"Tatjana Soli
",1,856.0,2148,13295,"3,72"
3085799,"Adam Ross
",1,259.0,1110,5529,"3,29"
225944,"Per Petterson
",1,1570.0,5548,35654,"3,73"
30502,"Diarmaid MacCulloch
",1,14.0,715,7735,"4,08"
5751,"James Shapiro
",1,0.0,869,5588,"4,05"
65798,"Bethany McLean
",0,0.0,952,20153,"4,11"
221608,"Charles Yu
",1,,3715,20626,"3,54"
34031,"David Grossman
",1,254.0,3342,26960,"3,82"
45539,"Keith Richards
",1,14.0,4580,75739,"3,86"
12437,"Gary Shteyngart
",1,110.0,8514,65185,"3,46"
2904306,"Karl Marlantes
",1,0.0,3619,36688,"4,21"
6927799,"Danielle Jamie
",0,0.0,3045,16133,"4,25"
7025554,"Selene Chardou
",1,0.0,461,4038,"3,82"
7141779,"Mitchel Grace
",1,0.0,8,144,"4,51"
6537898,"Tamara Hoffa
",1,0.0,397,1038,"4,1"
6625020,"Erika Ashby
",0,127.0,1380,10625,"3,98"
6440245,"Tiffany Carmouche
",0,0.0,171,370,"4,46"
6948888,"Laura J. Marshall
",1,,206,1029,"4,27"
4406722,"Brooklyn James
",0,,347,1879,"3,88"
6871799,"Nacole Stayton
",0,0.0,522,4010,"3,78"
7123081,"Felicia  Johnson
",0,0.0,127,396,"4,41"
6868739,"Lisa M. Harley
",1,0.0,400,2284,"4,03"
7061084,"Melissa Perea
",1,0.0,75,272,"4,06"
7085559,"Bethany Daniel
",1,0.0,147,701,"3,26"
6983412,"Scarlett Metal
",0,0.0,849,4353,"3,77"
4336642,"V. Murphy
",1,0.0,131,689,"3,72"
7056502,"J.M. LaRocca
",1,0.0,735,4618,"3,89"
1908773,"Linore Rose Burkard
",0,0.0,354,2355,"3,83"
158105,"Barbara Metzger
",0,,1424,12307,"3,68"
6980448,"Tara  Rose
",1,0.0,220,1647,"4,38"
7758781,"Nina Mason
",0,0.0,500,1068,"4,07"
13650648,"Sophie H. Morgan
",0,,91,193,"3,75"
2975887,"Jennifer Allis Provost
",0,,236,849,"3,76"
7016408,"Laurice Elehwany Molinari
",0,0.0,44,207,"4,26"
760392,"Kylie Chan
",0,53.0,1160,18202,"4,09"
14158009,"K.D. McQuain
",1,0.0,27,53,4
5826852,"Rosanna Leo
",0,8.0,938,3955,"3,96"
14192903,"D.S. Sage
",0,,37,43,"3,14"
3395248,"Erin Kellison
",0,0.0,2547,13768,"3,91"
6536659,"Melissa F. Olson
",0,0.0,3532,45983,"4,06"
7142440,"Tracey   Martin
",1,,305,1555,"3,76"
709041,"N.J. Walters
",0,,2374,22698,"3,91"
7277852,"Pippa DaCosta
",1,14.0,3236,22201,4
246753,"Deborah Blake
",1,,1310,11057,"3,95"
6583988,"Lindsay J. Pryor
",0,,1060,9859,"4,05"
14777224,"Colleen Halverson
",0,,234,883,"3,87"
7362213,"Kristine Raymond
",0,0.0,197,1030,"4,08"
1731002,"Raymond Vogel
",1,0.0,25,57,"4,04"
7209983,"Joanne Schwehm
",1,,1435,6452,"4,01"
76983,"Clare Darcy
",1,0.0,208,1819,"3,71"
946017,"Michele Paige Holmes
",0,0.0,2142,9074,"3,99"
2052146,"Heidi Ashworth
",0,0.0,1054,4939,"3,71"
8061325,"J.C. McKenzie
",0,8.0,333,1890,"4,1"
4499919,"Jen Wylie
",0,8.0,591,3661,"4,17"
6545102,"Sarah Tranter
",1,14.0,72,273,"3,77"
2903928,"Michael Panush
",1,,73,238,"4,08"
7419665,"D.G. Rampton
",1,,24,111,"3,96"
4634239,"Sean Hayden
",1,,217,1067,"4,13"
7372483,"M.E. Vaughan
",0,14.0,126,447,"4,26"
7443962,"Camille Elliot
",0,,294,1521,"4,01"
5304118,"A.M. Arthur
",0,0.0,4264,29174,"3,97"
7083639,"Wulf Francú Godgluck
",1,149.0,433,1688,"4,05"
6588786,"Rie Warren
",0,,2121,8780,"4,11"
7084178,"Emma Nichols
",0,0.0,1827,7103,"3,99"
6879435,"Megan Erickson
",0,0.0,8018,40122,"3,94"
58251,"Gene Edward Veith Jr.
",1,,386,3016,"4,14"
6912429,"Emily Godwin
",0,0.0,51,354,"3,87"
1421560,"Jess Dee
",0,53.0,1324,18986,"3,65"
6895711,"Nikki Godwin
",0,0.0,729,4735,"3,99"
6940644,"Nadia Simonenko
",0,127.0,509,3757,"3,84"
1130537,"Dee Tenorio
",1,,728,5784,"3,57"
3156101,"Rosalie Stanton
",0,0.0,341,2323,"3,63"
6445758,"Clare Davidson
",0,14.0,70,140,"4,15"
6966029,"Christa Simpson
",1,8.0,236,893,"3,93"
2884988,"Sophie Renwick
",1,8.0,265,2981,"3,78"
8301734,"Ashley John
",1,14.0,986,5644,"3,91"
4893389,"Carmilla Voiez
",0,14.0,157,426,"4,24"
6436063,"Vanessa North
",0,0.0,2181,7840,"3,7"
5833500,"Caitlin Ricci
",0,,1384,6112,"3,41"
2962410,"Inez Kelley
",0,,982,9262,"3,86"
1100362,"KyAnn Waters
",1,,601,3488,"3,62"
9792476,"Victoria Sue
",0,,2071,10969,"3,98"
7874960,"Ofelia Gränd
",0,1.0,830,2050,"3,88"
5842140,"S.A. McAuley
",1,0.0,1009,3666,4
259275,"Amy Jo Cousins
",0,0.0,3023,13902,"3,78"
7123774,"L.T. Kelly
",1,14.0,51,121,"3,98"
6868657,"Stacy Borel
",0,0.0,2150,27921,"4,03"
8190083,"Brina Brady
",1,0.0,315,1385,"3,88"
8147151,"K.C. Faelan
",1,,192,599,"3,84"
4052093,"Ingrid Seymour
",0,,1011,2621,"4,04"
5341602,"Jerry Sacher
",1,0.0,68,154,"2,61"
8685878,"Jessica Ruddick
",0,,265,856,"3,9"
14029383,"Avery Cockburn
",1,,1269,6503,"4,01"
5142501,"Jacob Z. Flores
",1,0.0,979,4833,"3,83"
6859298,"Charley Descoteaux
",0,0.0,386,1291,"3,42"
7160783,"Nicole Forcine
",0,0.0,186,800,"3,62"
11117099,"Crystal Walton
",0,,444,1634,"4,25"
13805947,"Limor Moyal
",1,254.0,92,266,"4,16"
126217,"Neil S. Plakcy
",1,0.0,1186,7218,"3,86"
6448768,"Darien Cox
",1,,975,5351,"3,86"
3501244,"Ross Douthat
",1,0.0,459,2547,"3,9"
67473,"Lee Rowan
",1,,227,1887,"3,7"
18457,"John Owen
",1,14.0,762,11093,"4,4"
7041089,"Francis de Sales
",1,86.0,285,4472,"4,4"
2867761,"John Simpson
",1,0.0,455,3673,"3,45"
7082503,"Rain Carrington
",1,,483,2591,"4,19"
99140,"Peter Rollins
",1,14.0,531,5342,"4,1"
4461,"Dallas Willard
",1,0.0,1912,31095,"4,22"
15511,"Rodney Stark
",1,0.0,860,5494,"4,03"
13808122,"Alex C. Clarke
",1,86.0,101,594,"3,54"
23704,"Jonathan Carroll
",1,0.0,3470,37307,"3,79"
5202174,"Jonathan Cahn
",1,0.0,2646,23664,"3,99"
13856506,"Jaclyn Osborn
",0,0.0,1060,5859,"4,12"
13505006,"Melanie  Hansen
",0,,1228,4812,"4,11"
8157232,"Nash Summers
",0,,1578,6584,"4,12"
38932,"N.T. Wright
",1,14.0,5166,56863,"4,19"
16489099,"Lindsey Frydman
",0,,86,205,"3,87"
7328358,"Rochelle Paige
",0,0.0,5709,37374,"3,96"
13925960,"Alister E. McGrath
",1,79.0,1803,13560,"3,88"
8432880,"Felice Stevens
",0,18864.0,4260,23016,"4,04"
11785,"Stormie Omartian
",0,0.0,2548,89406,"4,35"
292746,"Summer Devon
",0,0.0,1929,11203,"3,7"
5074162,"Nichole Chase
",0,,2653,29503,"3,89"
6550149,"Posy Roberts
",0,0.0,1126,3972,"3,81"
62899,"Paul W. Brand
",1,581.0,290,3098,"4,43"
7391149,"Jaycee Edward
",0,0.0,77,156,"3,71"
14144882,"Grein Murray
",1,,121,610,"3,92"
5251288,"Anna  Martin
",0,14.0,2175,10290,"3,8"
7638903,"Anselm of Canterbury
",1,86.0,173,2367,"3,88"
75887,"Jonathan Edwards
",1,0.0,982,15297,"4,14"
191362,"William Wilberforce
",1,14.0,87,613,"4,2"
4939,"Peter Kreeft
",1,,1839,20001,"4,2"
3577,"Ravi Zacharias
",1,581.0,2290,35027,"4,19"
6941142,"Eric Samuel Timm
",1,,20,147,"3,86"
505695,"N.D. Wilson
",1,,6154,41664,"3,98"
9788294,"Nicholas Bella
",1,0.0,2074,16271,"4,23"
36103,"Shane Claiborne
",1,0.0,1918,32563,"4,06"
304026,"Church of England
",1,14.0,68,1259,"4,38"
7045302,"Nicole Colville
",0,14.0,873,5906,"4,2"
6536019,"Rosalind  James
",0,,4016,43754,"4,08"
6915179,"Beth Michele
",0,,1379,8446,"3,88"
27694,"Charles W. Colson
",1,0.0,1047,17659,"4,2"
2839305,"E.M. Lynley
",0,0.0,1289,5800,"3,62"
27692,"Nancy R. Pearcey
",0,0.0,765,9437,"4,25"
2921645,"Janey Chapel
",0,0.0,342,2288,"3,66"
4831114,"C.L. Parker
",0,0.0,1710,13829,"3,98"
8081100,"J.R. Gray
",1,0.0,611,2262,"3,93"
13911602,"Annie Rains
",0,,914,2051,"4,06"
15556782,"Lea Davey
",0,53.0,48,105,"4,35"
14070842,"Roan Parrish
",0,,4002,18337,"4,13"
5786637,"Athanasius of Alexandria
",1,2218.0,539,8915,"4,25"
2851889,"Marquesate
",1,,1790,11906,"4,34"
5324316,"Thomas A. Knight
",1,8.0,48,171,"3,78"
13854848,"A. Wilding Wells
",0,0.0,665,1186,"4,24"
846687,"David Platt
",1,0.0,3170,60684,"4,19"
30510,"John Calvin
",1,86.0,800,13366,"4,16"
6903962,"A.M. Justice
",1,0.0,138,257,"3,98"
5101707,"Kathleen Brooks
",0,0.0,5034,83676,"4,33"
9845429,"K.L. Kreig
",1,0.0,4210,21172,"4,29"
13583077,"Winter Renshaw
",1,0.0,7542,78381,"3,92"
223845,"Molly O'Keefe
",0,,5650,27867,"3,84"
3039800,"Dexter Palmer
",1,,1376,7148,"3,69"
3087199,"A.G. Riddle
",1,0.0,7809,126460,"3,85"
541994,"Chris Beckett
",1,14.0,1560,12088,"3,78"
2938554,"Will McIntosh
",1,0.0,2656,22392,"3,76"
578581,"Linda Nagata
",1,0.0,1220,10203,"3,78"
58997,"Edward Lee
",1,0.0,2477,30935,"3,76"
8125999,"Kathe Koja
",0,0.0,2594,30647,"3,72"
7276650,"Sorin Suciu
",1,790.0,78,247,"4,14"
21071,"Bryan Smith
",1,0.0,1238,9807,"3,76"
10275,"Graham Masterton
",1,14.0,4541,53179,"3,78"
1089965,"Matt Shaw
",1,,2841,19610,"3,88"
1351359,"Josh Bazell
",1,0.0,2862,17261,"3,71"
495679,"Nick Stone
",1,14.0,644,4860,"3,82"
2920063,"Mina Carter
",0,14.0,7197,64220,"3,94"
426222,"Matthew Stokoe
",1,14.0,372,2240,"3,59"
1482834,"Maggie Wells
",0,,459,1028,"3,8"
6937440,"Monica  James
",0,53.0,1470,6922,"4,1"
6494965,"Angel Gelique
",1,0.0,335,724,"4,06"
1894662,"Lisa Sonora
",1,0.0,26,358,"4,08"
7980470,"Gregory V. Diehl
",1,,95,494,"4,14"
130045,"John Everson
",1,0.0,1164,6124,"3,72"
15934854,"Cary Hart
",0,,562,800,"4,46"
267230,"Mendal W. Johnson
",1,0.0,168,975,"3,63"
7160450,"Claire Wingfield
",0,14.0,22,39,"4,69"
