id,saga_name
2414750,
20653878,Zombie Apocalypse 
577184,
6413374,
18144009,John Lago Thriller 
11175115,
22555753,
13062488,
13258121,
140099,Greywalker 
10822395,Sense Thieves 
18667437,Liliana Batchelor 
17338675,
22571758,Legend: The Graphic Novel 
22374443,
312881,Grania OâNeill 
22070851,
748164,
1075635,Ring of Bright Water 
22089601,V is for Virgin 
61354,
36279579,The Keatyn Chronicles 
337537,The Naughtiest Girl 
16160701,Country Saga 
16217670,Pretty Little Liars 
27259009,Average Joe 
22717015,The Maddox Brothers  
18760264,
248322,
18509683,
24784035,Breathless 
1617191,
3933510,
18392459,
124983,
36373647,The Devil Wears Prada 
256234,
2392841,
28319471,
23002501,
27139794,
13512946,
139724,
25901548,
45183,
944652,
26128174,Limits of Destiny 
20736640,
27912522,
22010129,
30095464,The Bone Witch 
33573674,Reign of Secrets 
31139037,Penn Cage 
38456737,Lark Cove 
34513573,Jamison Valley 
39893545,Truly Devious 
28943950,
28692401,Super Indy 
8521879,
40848659,
34390820,Harry Bosch 
22571629,
905092,
26123021,
16131032,The Expanse 
7493186,Coda Books 
9753375,Ø£Ø±Ø¶ Ø²ÙÙÙÙØ§  
25852870,The Austen Project 
3060904,
122126,
337132,
28463,
77431,Aubrey & Maturin 
523151,
7531,
6216433,
142442,Blandings Castle 
3297175,
624672,O Tempo e o Vento 
18392,Merlin 
85855,MonÃ¨re: Children of the Moon 
3474905,MonÃ¨re: Children of the Moon 
13996,Dragon Jousters 
307079,
958277,Junie B. Jones 
10505,
553243,
508098,Gilbert Selwyn and Friends 
613268,
6764787,Theodosia Throckmorton 
409015,
54804,Lonesome Dove 
5586327,Romantic Suspense 
79088,The Ratbridge Chronicles 
86524,The Years of Lyndon Johnson 
5943093,
98218,Tempting SEALs 
1002539,Kate Stanley 
9858504,Riley Bloom 
944211,
97408,
2114086,
207802,
11345170,The Raven Saga 
1027982,The Collected Works of Watchman Nee 
684509,
122986,
19311,Barnen i Bullerbyn 
263731,Princess 
760924,
8409257,Blacktop Cowboys 
9327053,
246035,
13060609,Nightwatchers 
9077707,
900379,Hadassah 
9674335,Locke & Key 
7202841,Locke & Key 
6014989,
6120349,Locke & Key 
9523250,
9057190,Le Sang des Promesses 
10088219,Creep 
5936731,
2451604,
9843424,Travelers 
88340,
698034,
97010,
16076787,
1249931,
7005479,
1533586,
9279734,The Moreno Brothers 
10706934,
16170522,ØµØ§ÙØ¹ Ø§ÙØ¸ÙØ§Ù 
8213686,
13839194,Mageborn 
5988580,
1804074,
15808474,Under Heaven 
18487297,
16111549,
10000191,Yellow Crocus 
16305,Hercule Poirot 
12496,
18667718,Homestuck 
16075538,
141560,
13638266,
16054252,Guardians 
351,
187117,
18731338,Chronicles of the Fallen 
22084848,Historical Crime Thriller 
199854,Dalva 
102806,
18893988,The Keatyn Chronicles 
109889,Braddock-Black  
18215802,Tower of God 
25623,
6931246,
17643,
1688670,Cycle des Dieux 
8163722,
23637440,
18298890,
25067570,D.I. Kim Stone 
984859,Agnes Browne 
17080254,
16145672,
406849,
508988,
67938,
23935182,
715995,
23012877,Rat Queens 
206644,
17262366,
20702025,Winterkill 
9783200,Lacey Flint 
29547361,
20787232,The Revelation 
9690276,
18070753,Murder Most Unladylike Mystery 
20604371,Tracy Whitney 
1265524,
25526965,Bill Hodges Trilogy 
32473957,
29483166,
33099588,Tensorate 
33643994,Daughter of the Pirate King 
22283878,Hendrik Groen 
132122,
28374062,Will Trent 
17287021,
25756328,Love & Gelato 
32601841,
387373,
17838528,
7117551,
315511,
35434,
1652357,
15990928,Jane Eyre Japanese Edition 
25877663,The Expanse 
4506536,
3760,
5985369,
45891343,
22924178,New Game! 
50843,
18782545,
227481,
96334,
407234,Sign of Seven 
3094593,Sign of Seven 
15803037,Red Sparrow Trilogy 
60200,
6048335,
2164457,
223556,
14009,Valdemar: Owl Mage Trilogy 
16176,
3576176,Warriors Manga: Tigerstar & Sasha 
9919,
1329570,
1488157,Season Series 
40271,Tales of Alvin Maker 
4328472,
691014,
1241534,
7858034,
645260,
148208,
523795,C.W. Sughrue 
11657,
7686654,Guardians of Eternity 
389525,
7632310,
5979401,MacLean Curse 
4002159,Noughts and Crosses 
963680,
153612,
144006,
9550620,
13278242,Crossroads Saga 
3929671,Moscow Trilogy 
824204,
51299,
562795,
28256439,The Mysteries of Nature Series 
793298,Otherworld/Sisters of the Moon 
103525,
133547,æ¼¢è²ç²¾é¸ä¸çæä½³åç«¥åç«æ¸ï¼ç§å­¸æè²é¡ 
6681523,Lucy Valentine 
106125,
215686,
157685,
23968,
7937510,
278794,Young Bond 
50221,The Avatar 
11290708,
19577,Blue Rose Trilogy 
10305231,Inn BoonsBoro Trilogy 
6796044,October Breezes 
987756,The Dance Sequence 
156784,Subjective Cosmology 
12648447,
8526451,
17832472,The Horn King 
15853208,
30362,
6871031,Chronicles of Brothers 
5465901,
14015,
476733,Artefacts of Power 
858719,
17449247,Tomorrows 
10800955,
44882,
17332551,True Believers 
17670941,Supernatural Desire 
7955881,Amulet 
4929272,Gears of War 
18631820,
476909,Babymouse 
11256293,
2138584,Greywalker 
12260585,Greywalker 
9134923,People of the Longhouse 
20943489,Embrace 
90260,The Saga of Arturo Bandini 
6763730,
1408083,Tales of the Otori 
11587338,
11288619,
8067414,
12392681,
18808407,Death Dwellers MC 
18798578,
13563068,Makilien Trilogy 
1228439,
23914209,
7933814,
157551,
15843286,
17289061,
22716194,
25573977,
18222699,The Testing 
2310780,
43268360,
18514068,
18487675,
1320279,
28493748,Aki e le Sfere del Tempo 
18710209,Tiny Pretty Things 
30263024,Lumikki Andersson 
25564665,Off-Campus 
1307,The Death Gate Cycle 
26154406,
7864243,Saga Vanir 
26799006,Desecration 
313277,
741480,Alice 19th 
27223433,Limits of Destiny 
38300,
135060,
34618190,
30969741,
815091,The Horus Heresy 
36595101,
39793780,
27411345,The Faithful and the Fallen 
32926344,
29233804,Green Creek 
43841234,Sydney Jones 
7803294,
7670390,
39663233,
3930100,
41150483,
41945163,The Friend Zone 
1482022,
202206,
71316,
17726,
349681,
175319,"Future History or ""Heinlein Timeline"" "
30333,The Kiesha'ra 
154423,
169334,
294817,
41502,Lord John Grey 
1268541,
7029933,
568093,The Rigante 
163330,
95242,
8529230,The Yara Silva Trilogy 
6788533,
5982569,
301820,Malory-Anderson Families 
846613,Darkness Chosen 
1542405,Yearbook Trilogy 
1542403,Yearbook Trilogy 
7134201,
8752457,
28815371,
6041471,
5075964,Guardians of Eternity 
53927,
353342,Crispin 
7544649,Promises 
11283775,Supernova Saga 
347698,Thornhill Family 
10669,
4465766,
7353219,
288962,
9757229,Alien Huntress 
1797166,
949709,
213206,
6708511,
13338730,The Children of Nox 
6952423,
96037,
3157876,
11010251,
87632,
10778,
13634880,Carmina Nocturna 
258569,"Tag, the Cat "
1512007,Morometii 
29923,The Civil War Trilogy 
7507920,The Keepers Trilogy 
156763,
13533758,
14686,
12924188,
47572,Chrestomanci 
698,
34605,
4857779,
18044418,
12830117,Mageborn 
13540215,
18080500,The Chronicles of Audy 
815173,
6450060,
2182780,
18111173,
18683518,Submerged Sun 
18171248,
12924379,The Saga of Larten Crepsley 
13436384,Amulet 
343662,
7238737,Jamie Baker 
7743117,
16405,Blandings Castle 
8050771,
116925,
22097790,Daniels Brothers 
17902141,Something Strange and Deadly 
16240541,
1307394,
16074748,Dork Diaries 
969269,
18089942,Wildwood Chronicles 
6393082,
18635113,
19081402,
1212868,The Russian Concubine 
31602,
6729300,
897363,
17920175,Wayward Pines 
25785357,Everlife 
18829666,
31283058,Lost Kings MC 
20613624,
25816163,
41818,
32324555,Lockwood & Co. 
1961314,
34037113,Practical Magic 
37683751,
30025336,
22429350,The Start of Me and You 
35297394,
35820633,Carve the Mark 
26842622,
40128517,Das VermÃ¤chtnis der Grimms 
26030734,The Wild Robot 
43582733,
1039182,The Kiesha'ra 
40916679,A Good Girl's Guide to Murder 
42965318,
18743370,Front Lines 
31862,
2011,ConSentiency Universe 
348632,
833060,
68097,Commissario Brunetti 
199688,Jessica Darling 
135158,Dreams of My Russian Summers 
6311614,
5841908,
98250,
6402991,
108713,
48203,
462658,
176755,
268437,
13486918,
123557,
5711749,
2726569,
315519,
3195992,
1975322,
6113697,Le Pacte des MarchOmbres 
5178537,Mortal Coils 
906015,
657371,
7389741,The Montmaray Journals 
313631,
3235139,
287630,Drake Sisters 
715428,
880271,Bernard Samson 
841973,Barsoom 
2185736,
522782,
82104,
25843420,The Origin Mystery 
7717938,Rhiannon's Law 
6556855,
12759057,The Dagger and the Coin 
8526694,
4881647,
2024223,
613866,
6334523,Emily Windsnap 
15985583,
7940589,
5762055,
6957498,
13271555,The Vampires of Vegas 
6751761,
6066819,
240162,
13449677,Dante Walker 
125424,
1970449,
17915542,The Chronicles of Koa 
1476260,
17560038,The Legacy of the Gods 
78970,
10479750,Lies Beneath 
22472,
857213,
11333934,Endless Love 
91487,
6130845,
6343963,
1781673,Chronicles of Brothers 
149049,
6476461,El cuarto arcano 
17566144,Negeri Para Bedebah 
17448137,Danvers  
11196694,
18263725,The Crossover 
11274192,Laksamana Sunan 
10819228,
8725909,The Lemonade War 
11625,
9962040,McCabe Trilogy 
15740944,
6829930,
7776251,
5055737,
6091497,Shadows Inquiries 
95431,Preacher 
20749607,
17227209,Proxy 
3401640,Romantic Suspense 
1830571,
1272848,
68143,
7845973,Young Samurai 
1061557,
929901,
9646927,Hyperversum Trilogy 
6519813,
10868182,FjÃ¤llbacka 
186201,
2741766,
203899,
6419180,
13589866,Emily Windsnap 
161653,Emily Windsnap 
12649,
25175898,Wendy Darling 
8626241,Wereworld 
18957,
247982,
25793186,Ravneringene 
6024532,
18667945,
297929,Walker Papers 
22718736,Sweet 
28220826,
23716995,
26211806,Si Babi Hutan 
34342049,
35215900,
167040,Giorgio Pellegrini 
35747029,
29467232,Lightbringer 
87224,
46041465,
36524503,
41716929,
36404612,
770614,Magic Shop 
124820,
226315,
14495,
29567,
390305,Maggie O'Dell 
53168,The Demonata 
170186,
601390,
421869,
6661489,Shadowmarch 
6670514,
697251,
606250,
5598819,
10327294,
179166,
16982,Marvels 
768950,The Sword of Lyric 
17646,
6609571,
3818665,Nero Corleone 
10757817,Secret 
9988704,Lives of the Early Christians in Rome 
2138127,
7243508,
21182,
6327239,
149852,
6013686,A Fairy Tale Retold 
164236,
1003725,Mumintrollen 
208916,
14504,
7842653,Special Forces 
11995136,ÙØ­Ø§Ù 
15773951,
12852262,Confectionately Yours 
13541019,
178493,
327257,
62805,
644009,
10950666,Eden Trilogy 
10356760,The Shadow Society 
13493463,Eve & Adam 
177395,Castle Waiting Omnibus Collection 
11968600,Mageborn 
17727,The Books of Magic 
41487,
3609537,
17820485,Wishes 
10687840,
13414402,
10618,
163256,
7148256,The Plantagenet and Tudor Novels 
6760780,The Grimm Legacy 
1238684,Amulet 
10537195,Amulet 
256003,
305438,Cape Refuge 
196612,
184591,Father Brown 
9568185,Ø§ÙØ¢Ù ÙÙØªØ­ Ø§ÙØµÙØ¯ÙÙ 
15789443,Something Real 
15835031,
10813,
22460646,
435643,
1007172,
40411003,Guitar Face 
20550277,The Enemy 
195144,
21973254,The Captive 
18505836,
36279704,The Keatyn Chronicles 
31082843,Countermeasure 
38424,Baby-Sitters Club Graphic Novels 
251633,
323172,
15828447,Ø±ÙØ§Ø¦Ø¹ ÙØµØµ Ø§ÙØ®ÙØ§Ù Ø§ÙØ¹ÙÙÙ 
826852,Kate and Jancsi 
149418,The Dolphin Ring Cycle 
12121575,Makilien Trilogy 
20492184,
158417,
81078,
1561628,Mackenzie Family 
16001623,
8520609,
16074843,The Ever Afters 
1111741,George 
13542990,
18491251,Engelsfors 
179264,
23534,
15757486,
17380601,
3246224,The League: Nemesis Rising 
1146743,
9925397,
24727103,Emily Windsnap 
17401028,
72872,
23627080,The Chronicles of Kaya 
10778761,
22875391,
6900824,
30367410,The City 
1093674,
334227,
454,
1911404,
17210598,
23512999,
13083008,Coughlin 
35181374,Bleeding Stars 
5985374,
19256975,
117365,
937106,
11436723,Fairwick Chronicles 
400812,
17852667,
452235,
38890934,
36047860,
60030,
25108061,
34521785,MurderTrending 
185404,
17402288,
24612118,
200335,
1525997,Matthew Corbett 
22195,
210250,Monster Blood Tattoo 
4926,
199686,Jessica Darling 
359581,The Chronicles of Amber 
636454,
690210,
2399928,
202224,
804698,
363499,Cynster 
39346,Blood Coven Vampire 
348823,
63742,Manifold 
505352,The Rigante 
15790912,Twilight: The Graphic Novel 
271262,Bleach 
2939264,
36162,Alien Shores 
492069,Doctrine of Labyrinths 
15734163,"Hyde,  "
9893331,Pretty Little Liars 
4504870,
430968,
455523,
11781,Wonderland Quartet 
750609,Dragons in Our Midst 
3430165,Daughters of Arianne 
37304,Lucas Davenport 
2964456,
334012,The Edge Chronicles: The Twig Saga 
294416,Silver Brumby - Extended 
4703427,Malazan Book of the Fallen 
11474158,Embrace 
10832326,
52801,
7824768,
293500,Buffy the Vampire Slayer: Season 3 
539904,
12889342,
112525,
484670,Konrad Sejer 
12160934,
10172939,Bloody Jack 
6406017,Maximum Ride: The Manga 
796267,
772716,
15015218,
12995233,
10637834,The Undertaken 
7876746,Shadowmarch 
12376304,
884288,Discworld 
13056868,
4369837,El cuarto arcano 
15805442,
6440051,Paul 
5982447,
6047138,
143250,The Abruzzo Cycle 
19165476,
766917,Homer Price  
9636,
18350798,Menagerie 
16376,Blandings Castle 
10535458,Glitch 
22692740,
21947191,Filthy Beautiful Lies  
13642704,
23202,
770265,
10837174,Touchstone 
41014989,
17678661,The Dwellers 
175328,
15161,
967294,Cycle des Anges 
44014779,A Tale of Magic 
56627,
21973270,Virals 
24324198,
484122,
6764886,
25467698,
2696181,The Compound 
6591581,
30625170,
36071,
22736613,"Will Grayson, Will Grayson "
28512486,Snow Like Ashes 
580282,
9923549,
30254923,Embassy Row 
4143812,
22693231,Penn Cage 
29479572,
52373,
38371214,
785092,
42505366,
7306310,
6083214,
12381,
21062,
535785,
169413,
6290240,Nightrunner 
716872,
3874811,
534733,Chesapeake Bay Saga 
352,
48811,
219417,
100100,
766955,
4894646,Kitty Norville 
969566,Katie Parker Productions 
991565,
196141,Crime Files 
15433,Xanth 
28687,Shadowmarch 
91076,
35350,
181440,
1030384,The Rigante 
25148,
1829655,The Demon's Lexicon 
209693,
6249550,Thrillogy 
545981,
891812,Malory-Anderson Families 
8541234,
18789,
136081,Dexter 
90229,
19674,Jack Ryan Universe 
73574,
2065091,Nightrunner 
1087403,Lace 
6589111,
12111823,A Song of Ice and Fire 
50451,
5168689,
11978250,
299758,The Book of the New Sun 
478628,Violet Eyes 
5063647,
8838886,Camille 
282356,Hana-Kimi 
8045080,Camel Club 
17381391,
227778,The Children of the Red King 
6839917,
4135863,
6973752,
6760793,FunJungle 
10965813,
106126,
16349,Hercule Poirot 
542061,
270872,
114122,
9606839,
15724014,
10418404,The Fallen 
205041,
96082,
4619263,
327255,
845150,Dan and Elle 
3265484,
1162185,Dragon Keeper 
10867262,Zombie Fallout 
2889121,
472580,
8960483,The Vampire Diaries: The Hunters 
8107779,Kara Gillian 
3282084,
3031309,Ø®ÙØ§Ø·Ø± Ø£Ø­ÙØ¯ Ø§ÙØ´ÙÙØ±Ù 
13246736,Goddess War 
16101121,
12252878,
7123161,
23016909,
3023,
17455811,
212622,Colonel Race 
19055104,
12411292,
57858,
19732381,
22074514,Never Been 
17932320,PÃ­deme lo que quieras 
16148944,Secrets of Shadow Hill 
23616238,
18374991,
48019,
9959448,
20702729,
1868171,
1559509,Les Guerriers du silence 
8787,The White Masai 
17800786,Damaged 
13413589,Mercy Thompson 
10314376,
21459365,Black Lotus 
7885894,
17852690,The Leveller 
373593,The Civil War 
22494969,Made Men 
17399338,
34023590,
31935106,
29346870,The Traitor's Circle 
822338,
25916829,
36421604,Gabriel Allon 
29483100,
35535454,Kate Waters 
41160292,
23566799,My Hero Academia 
35960060,
6987093,
4318,Le Cycle de l'invisible 
14000,Heralds of Valdemar - Prequel 
190999,
96123,
997897,North American Confederacy 
467573,
2164409,The Demonata 
239848,
613727,
77398,
867162,
958158,
537107,The Legends of Camber of Culdi 
14096,
907299,
6076864,
7901,Betsy-Tacy 
6641796,Warriors Manga: Ravenpaw's Path 
530385,Only 
454095,
94673,
90334,C.J. Townsend 
634117,
1470232,
5577077,Love at Stake 
708465,
125958,
631243,
60411,
9166559,
30010,The Complete Stories 
286879,
12327566,
9794942,Vampire Queen 
7123181,Gifted 
9853855,Fazendo meu filme 
10221138,
8610067,
55751,The Last Lion 
146123,
19809,The Last Lion 
4857538,
135617,
50718,de Piaget 
316558,
278316,
13115556,The Ballantyne Legacy 
13223523,Darkest London 
12224527,
33553,
146548,
268559,
12855784,Zombie Fallout 
13506310,Zombie Fallout 
13144142,Apple Lake Amish 
171201,
1282886,
17504320,Nashville Assassins 
11550,
21119,
17789633,
20958091,Angels & Sinners 
157387,Vintner's Luck 
17800817,
12358,
13533656,
7969618,
97042,
16177185,
7962335,Greywalker 
15812779,Greywalker 
860979,North America's Forgotten Past 
7114671,Shadows Inquiries 
8437667,Myron Bolitar 
15726915,Faking Normal 
3851380,
200544,The Diaries of the Family Dracul 
17798475,
139421,
601462,Wall and the Wing 
1961495,The Ancient Future 
22066090,The Chronos Files 
22583196,The Chronos Files 
670906,Inspector Rebus 
6609764,Gaither Sisters 
17235448,
18103807,
20980987,
34236194,Letters to the Lost 
655,
16068916,
26008840,La Passe-Miroir 
28689742,DS Imogen Grey 
736392,Legends of the Guardian-King 
17287069,
35757880,
34594982,
42832364,All Torn Up 
35064160,BerÃ¼hre mich. Nicht. 
30231806,
36199084,The Kiss Quotient 
21898627,
16124802,Joe Dillard 
7202829,Sigma Force 
44527037,
26622595,
345474,
1938126,
1039917,
616694,DragonKeeper Chronicles 
366835,
61152,Myst 
400329,
942335,
6966343,Warriors Manga: Ravenpaw's Path 
24985,
271264,Bleach 
269713,
40450,
170171,
33297,
3408199,Laksamana Sunan 
114188,Dream Trilogy 
6594657,The Demon's Lexicon 
2017056,
163294,Dark 
7706970,Vampire Knight 
208324,The Years of Lyndon Johnson 
258872,
11297376,Dirty Blood 
7957603,
9728761,Talent Chronicles 
7081,The Android's Dream 
1768212,
425898,
874419,The Civil War 
8483233,
3692151,
1186155,
65686,Veritas Project 
951060,
10773791,The Big Bad Wolf 
6506483,Princess for Hire 
363409,
808627,Souvenirs d'enfance 
5136,
54606,
12954783,
15730526,
45000,
11738736,Dragon Age 
4682558,
10564983,
1157924,Hitler Trilogy 
47207,"A.J. Raffles, The Gentleman Thief "
596963,Faeries of Dreamdark 
14295,
11352798,At Tiffany's 
12680998,Beau Rivage 
144896,
26506,
202061,Crown of Stars 
3420140,
15756383,Zombie Fallout 
15742853,Zombie Fallout 
16234269,The Staff and the Sword 
145664,
1130964,The Crusades Trilogy 
17149158,Elemental 
12651,
13422740,ÙØ®Ø·ÙØ·Ø© Ø¨Ù Ø¥Ø³Ø­Ø§Ù 
18163529,
3923073,
841077,
366914,
10378106,McCabe Trilogy 
6348905,Le Cycle de l'invisible 
5149091,
761023,Books of Blood 
309780,
17978489,
13187824,
5983930,
23597311,Ruby Redfort 
20932811,Deliver 
18889246,
22172410,If I Break 
1706794,
35292712,The Legend of ZERO 
21860884,Black Lotus 
20613761,
23129839,
22574709,
26245098,
29527405,Thomas Kell 
30133127,Ruby Redfort 
18655516,Ruby Redfort 
602398,
36555,
17333322,Miss Peregrine's Peculiar Children Graphic Novels 
34661469,
42347837,The Serve 
23614241,
131179,
21953991,
31842429,
43220998,
42927050,
42063845,
28581362,
799147,
2474116,
402456,
46277,
196714,
10134852,At the Cupcake CafÃ© 
1392877,
813198,
36320,
3124249,The Wicked Years 
57412,
5711714,
16810,
127437,
33774,
73930,The Song of Albion 
7280026,Wimpy Vampire 
517570,
6698199,The Agency 
131374,Superintendent Battle 
17978961,Judge Me Not 
