id_genre,id_auteur
5,22796
32,4078538
37,10476658
2,5371025
5,5786451
37,7127375
2,5299577
32,13967180
5,11195
317,16329
5,5783658
5,896419
5,2934
72,2934
45,9996
45,87968
5,7382113
368,7382113
317,108325
45,27706
1,5105154
1,19697
6,19697
45,82111
9,1506
317,1506
5,5778057
2,7360513
58,7360513
2,4511390
2,2869305
2,3512511
2,2918916
2,17147855
5,1366050
7,1366050
2,16161
37,16344312
5,2833648
5,7383
37,7383
1,5125250
37,5260678
5,6467568
37,5163997
58,5409221
2,2759153
5,2759153
2,712951
5,712951
2,130346
5,130346
37,2937053
5,1256582
2,8866
2,1055374
79,1055374
2,4181354
5,4181354
5,2515462
2,6552875
37,4556168
37,5828060
5,5153812
2,68758
89,2971816
2,4067254
5,4916087
37,4916087
2,49377
32,14001187
5,5260380
5,4189090
72,4189090
37,2887638
72,2887638
79,1044642
37,4641669
2,296477
32,6476425
2,7211470
79,483910
32,6893644
5,4327516
2,97228
5,97228
5,287923
37,287923
2,130347
1,5268666
79,294144
569,6861797
2,7034900
2,6451162
2,5596285
79,2927166
79,693999
2,19909
9,5098
5,3404684
58,4320136
5,5822460
6,163327
5,4472748
37,4573983
37,397315
37,4996736
37,7418796
2,6959231
58,7065829
79,189344
37,110234
5,186034
29,186034
118,186034
2,1365301
5,5332461
5,15907
5,119376
5,4167784
1,5343704
27,5343704
5,1245772
5,3103764
2,17117605
40,17117605
1,5324136
37,5173683
2,18369592
2,9831226
40,9831226
2,2902054
2,18446251
32,18446251
32,1351915
37,3353667
45,3353667
37,6653763
5,1852
29,1852
2,17039266
2,6995826
5,4707891
2,17091538
40,17091538
1,4734981
5,11162424
2,3430431
29,1043497
5,17450
40,17450
2,121724
5,1067243
5,113936
2,1507905
5,5090434
5,53597
5,33297
72,33297
1,8063
5,4859966
5,4896030
5,607236
2,16835123
58,16835123
29,5483010
5,4338
32,4338
2,8345486
2,519355
2,15292581
2,13671097
31,13671097
37,5355122
5,1567394
5,4991561
1,826607
5,826607
5,16738629
5,109116
2,6534710
5,16024
5,15343495
5,5019751
32,5087194
2,5821344
5,193296
5,5016007
5,16147
32,16147
5,5265619
2,1637218
5,1041872
2,5825070
2,2531619
2,7056501
2,6519003
2,3116709
5,22652
2,9699494
2,6542403
2,1386355
2,5055017
2,7369992
2,7415085
2,15275015
5,21981
2,8328712
5,7202946
58,7271354
5,15984818
5,110206
647,110206
5,48885
2,13531458
5,178669
5,6443153
37,6443153
2,162023
6,33408
5,76471
5,19317
32,19317
2,6469137
5,4156441
37,125253
2,6567678
2,7340710
5,425585
2,13536087
37,6449464
7,114504
2,6535792
5,8268
32,8151452
2,5181921
5,28010
37,7109423
2,6151482
5,150484
79,150484
37,6542246
29,7259226
72,7259226
213,7259226
5,45706
5,38706
647,292578
5,8875
29,8875
647,8875
31,5031025
2,24375
2,1191318
58,1191318
2,5768062
5,5755064
95,5755064
41,5758095
29,6585767
2,6981255
118,6981255
5,6936817
45,6936817
5,5500154
5,1424397
647,1424397
29,6894757
37,2957043
2,6428814
569,5806018
1,74488
119,94865
46,4773
46,85384
46,252929
46,16535395
54,45878
46,30764
41,87979
46,53939
46,2106002
95,2106002
5,31233
46,31233
9,23876
9,148433
74,173264
46,238874
74,77005
5,62110
46,62110
9,43825
46,43825
46,4619485
5,15509
46,146600
74,6568
46,2996
54,2996
5,281443
45,3105671
46,3105671
46,23897
46,3017
95,3017
5,379290
9,44306
32,44306
95,6800
2,14108787
2,14254207
2,4489132
1,1415338
5,1415338
46,3646
5,87712
5,818808
1,26970
5,5179658
5,3098
2,5335601
5,3999
46,14655
5,3191546
32,3191546
5,7735
5,11057
9,11057
5,4229
5,179578
29,179578
5,1072930
5,179600
5,47118
74,47118
5,517153
1,19706
58,8126161
2,13486461
37,7055100
2,10841856
58,10841856
45,18163
1,21625
5,20828
37,4428294
72,4428294
1,260800
37,3101309
37,4086531
37,4074046
37,4394044
5,4044314
37,4130856
5,4146527
37,3399621
45,3399621
37,3351600
37,124365
5,88924
1,39464
5,39464
37,4200652
1,159606
1,241807
1,1555579
1,5041072
7,27032
72,27032
1,147295
37,3100200
1,4765396
37,4074037
1,54703
5,54703
647,54703
1,51483
46,51483
37,4044324
72,4044324
1,1178460
1,2944726
6,2944726
1,3233626
1,108579
1,125558
2,125558
1,1020232
1,53958
37,223885
45,223885
1,2924930
5,2924930
37,3043141
1,128487
1,2992321
32,9172
5,24
1,94892
2,6579501
5,9345
119,9345
1,93728
5,93728
1,73540
37,3100202
37,3160535
1,68536
1,73478
1,106829
37,106829
5,4023658
1,81338
5,81338
1,146237
1,173156
1,169992
1,242185
1,51816
2,6887176
27,209
32,6082024
1,30852
1,284897
5,284897
1,1932450
29,11145
4,4051662
1,272650
32,6907727
1,48067
1,117606
37,4649673
1,1142669
1,14150
1,37123
29,37123
1,4278425
2,6154918
1,140848
1,51488
6,5100095
1,7201761
5,7201761
1,60646
1,1657638
40,1657638
1,61934
37,61934
9,65391
37,5815425
1,18819
37,4582548
5,5392961
2,1111480
5,63
5,12130438
74,15149526
6,5894826
5,58501
58,58501
5,5830950
27,6555784
5,800588
58,7140448
5,456016
27,9802136
2,4969048
118,13544498
27,4583781
37,4071652
1,1164847
5,5243587
5,5785094
119,5785094
5,3527
5,1687270
58,6697472
9,4113892
213,43665
9,182089
72,182089
5,125262
5,769979
213,14589884
213,6367
9,9599
72,9599
5,2872571
5,14672377
2,6581301
37,17734732
37,16305520
37,17830241
37,17673530
58,8345582
37,17892034
37,15265325
32,16820001
32,16835515
46,30716
46,43633
9,14851
74,14851
9,47456
95,3545
120,3545
74,8152594
102,8152594
46,16386
119,62012
74,61426
29,16380
9,3041
95,3041
46,7922
74,7922
46,4194881
496,4194881
46,3187882
74,7550235
115,7550235
46,5792
74,5792
5,13275
58,13275
37,5761314
32,1251054
5,1354155
5,5376394
37,5288487
2,4094825
37,7044030
37,4153170
4,6968144
37,5139182
37,1248068
37,7133276
74,6938303
5,3145809
37,6925957
37,5228256
5,187472
9,4340042
72,4340042
27,289489
95,289489
118,289489
120,121729
37,6537386
58,6537386
5,2879085
37,4011455
5,441872
37,5189109
29,6547389
5,260716
5,2995693
5,6549512
32,485981
5,6464033
5,6470055
27,6470055
37,172977
5,187491
647,187491
2,6563421
5,5423542
2,6423090
5,4331549
37,7855177
5,179712
37,386853
37,4372737
5,6671692
32,138702
32,6984304
45,6984304
5,5122405
37,47290
72,47290
5,4843211
5,3382401
46,3382401
29,447583
5,3004356
5,443696
213,4822512
647,4822512
29,662653
5,4766
37,4766
5,3179318
5,7021934
27,23894
2,156522
5,156522
5,27528
5,5402447
5,9465
5,110153
7,23417
21,23417
37,6535756
37,5235670
37,2471183
2,6527799
37,6468535
37,6423449
58,6573700
37,6869072
37,866822
37,5458477
37,5047249
2,5781474
2,4862274
7,5272736
2,9081352
9,10019
45,10019
2,4789680
5,1983563
5,1033445
647,1033445
37,7768490
2,5578317
1,96469
5,12884
5,7246581
5,4334738
5,19666
5,129676
5,7977202
5,1021062
647,1021062
5,71090
5,26257
5,1468802
647,1468802
5,51563
95,51563
5,2957451
5,5627525
5,7127292
5,14189328
5,3173836
5,1305376
2,4499
120,1112683
5,489649
37,489649
5,444045
5,233269
5,1605157
5,1058268
5,71303
213,71303
5,2894415
21,2894415
5,41784
5,9853134
5,14054951
5,2131108
10,18664453
5,181302
5,53
250,53
119,4890069
5,580231
9,5627
119,74538
265,74538
5,4492850
5,803796
9,3537
5,14676611
5,374437
2,2809023
466,2338628
10,210456
526,1125007
4,15683552
120,15683552
5,292970
58,292970
5,14196420
119,13583042
2,6485347
119,39628
10,7141835
5,6575052
119,15066147
5,74507
5,96531
5,3380468
5,2282707
5,3519
5,3004686
21,3004686
5,3522
647,3522
119,14650
5,4918514
5,58843
5,14027014
58,14027014
5,6420810
5,3521
119,3521
5,67406
5,17491
45,96150
5,3516
5,3514
5,5195639
5,6494034
5,74248
5,3525
213,3525
119,8352
5,1565
5,3517
10,600
10,19753
5,71922
10,22033
4,3035771
1,415636
5,3529
17,27446
5,47072
5,3526
58,3526
118,15285057
45,14104736
37,4719155
27,69641
5,2350
5,6879446
9,6879446
5,702
29,702
5,1856113
58,9824300
5,80702
2,335181
2,1166852
10,78754
2,1641826
647,1641826
9,4562105
2,13649527
5,14987923
37,167932
9,21246
9,865
466,865
317,2960
2,97088
10,18731
5,190905
5,158735
58,4559483
5,6547946
5,80719
5,14972725
317,162578
5,80808
5,70102
72,70102
120,27397
2,6371051
58,6371051
317,8435
2,4608985
5,15376492
2,3201716
5,28913
17,90212
5,4119155
317,8750
317,3061
119,4402
5,5310434
5,5773036
72,5773036
10,1058
5,15237154
5,8470839
5,97444
5,13845104
5,67819
5,7086012
5,4505583
5,34893
5,61173
2,3301538
2,6479377
5,12535
5,3329076
5,13854110
5,6306189
17,16532
58,16532
2,6456709
2,4876604
5,5353
21,5353
5,264143
5,588448
58,6581511
37,5625059
1,8267477
40,8267477
5,8570972
5,6575011
5,232862
1,5775520
5,8137823
5,1102395
2,4654517
2,5623914
5,4877970
37,5334279
72,5334279
2,5321310
5,6444264
21,6444264
37,4867023
2,4743015
58,8333761
5,2770941
1,14989
1,83714
1,5088
5,5088
1,4917483
1,1088355
5,18411
1,38809
5,14079
5,7363
29,7363
5,163
5,233
46,3401
46,384202
46,88762
5,46075
45,1934
9,25254
46,25254
46,31112
265,48573
46,91185
46,2636
46,282828
9,16491
5,50758
5,158292
9,2812860
9,955517
5,139532
46,139532
5,247908
46,247908
74,16881
46,50840
5,19683
46,74009
5,92055
9,6414
5,14111
5,26293
9,26293
2,33987
5,33987
2,186987
2,4633
2,5406631
2,207379
5,269098
2,589737
2,2858606
2,253272
2,371595
5,5179
37,7239827
5,42540
32,42540
2,18485
5,30095
250,30095
2,33876
5,33876
37,16168306
32,7212788
2,294697
5,294697
5,797715
27,797715
32,6461551
32,1414132
45,1414132
37,3377501
46,19273
74,19273
5,23001
46,14558
9,15441
46,1184434
46,15448
74,15448
5,43835
37,3097903
2,14106658
40,1126499
5,13143
5,41661
29,41661
37,2917433
37,2843647
5,5755759
32,8423109
46,5908
466,5908
95,80026
37,5808280
5,5827855
37,5775487
95,3047
5,6552299
9,101131
37,2868833
5,26115
37,3101322
5,207746
32,207746
5,31726
37,6869437
37,3048234
37,3111598
32,15266429
5,2918424
37,2906285
5,261937
32,14417841
37,2851248
72,2851248
46,3494705
37,3166590
32,814354
9,18495
32,336058
32,13562729
32,6904806
5,41544
46,4645
32,128570
5,3001246
46,31145
54,31145
5,14238083
9,48965
32,30279
45,30279
5,14239042
5,8132662
5,38968
32,9852801
5,580090
5,5258016
32,5258016
5,4608186
5,14688158
5,36344
2,5447772
37,1182751
5,10442
37,10442
5,4750
647,4750
5,1288026
37,7123138
5,6452404
32,6452404
37,7044446
37,7350392
29,5011897
72,5011897
647,5011897
37,5425858
1,894765
29,5765316
79,4228215
2,1064874
37,8155887
37,7513629
58,7513629
37,6561857
58,6967637
5,6209666
6,6209666
37,1164105
2,2961327
29,984724
37,7800147
37,7264073
29,2997878
5,7133283
37,7133283
5,5610666
37,580517
2,527011
37,7095091
5,1344300
37,6536079
37,5752060
2,5442570
29,850723
37,7071439
37,6442339
37,6439443
7,2664359
5,926628
29,926628
29,4482196
647,4482196
37,7964607
29,2766330
1,6114984
37,7264269
5,3078068
265,3078068
37,7326808
37,5156226
2,2072970
2,7153800
1,2786374
37,4147574
29,2793560
1,5922
37,4971410
46,899999
6,8187076
40,8187076
5,33031
37,20989
37,5344531
1,60459
5,2732892
1,19696
37,7020466
27,108007
37,7832192
1,3453636
5,36320
5,4766550
58,5830205
1,8944
37,3165674
1,28509
2,5124235
1,42353
37,6549106
1,43613
2,14705616
37,5807164
37,6431805
2,5363257
37,6590310
1,24690
5,24690
1,33986
1,397
1,16290
2,4334648
2,6470635
5,4524507
1,26372
1,2752898
1,4952447
40,5301911
7,2559520
2,6893860
5,4043
58,8471725
5,14220
32,7163595
32,5827280
6,2977293
5,353686
5,69803
2,1252319
5,4520226
32,3092499
2,1141422
5,1417529
5,1036925
5,45816
5,5323230
29,15225448
5,409113
1,2928672
2,7053742
1,181078
5,308537
1,6455200
2,6885143
2,4937202
2,7922460
2,7361601
2,5308032
2,167400
46,7074786
2,17160405
58,17160405
5,16379953
5,803005
5,509706
5,26872
37,16062789
45,1212001
5,7085305
58,7266555
2,5816813
5,11783
45,11783
58,7807992
2,7327371
2,5263027
7,13730
6,16847770
2,6886702
5,165006
5,93504
5,188983
2,8020971
5,16437249
37,3015727
17,282885
2,6585995
5,17029974
2,7736956
5,7736956
5,7043934
6,7992137
37,771
72,771
32,6950818
27,1958136
1,30819
2,30819
32,7414345
2,2002988
2,279140
5,27209
2,1357414
2,8045260
5,40119
27,40119
1,1332605
2,1332605
2,35023
2,7124038
1,6468716
2,13843907
5,28707
5,34055
5,9790201
29,4452588
95,4452588
118,4452588
5,24952
46,1255971
5,4594585
31,14167341
29,295231
5,64625
118,3424683
5,444847
31,63475
29,887400
5,209681
31,4731222
5,6454067
32,6454067
29,5786093
5,3072763
29,13997171
5,19595
37,4193568
1,7022046
5,44202
5,7054485
5,5326370
5,15538
29,15538
9,13263
37,433824
4,7124795
2,7212411
2,5823122
2,2940336
5,9876016
5,36935
5,1387050
5,128070
5,4413991
17,313118
45,313118
119,801874
466,3073528
5,233434
27,2792871
5,104125
5,3452437
5,33893
7,33893
120,14901967
5,6981057
5,5306240
5,2860745
29,3407560
32,6557536
5,31274
5,8646
5,5092858
5,15991
118,4859959
5,16078416
5,17439
29,17439
32,6875729
32,5752454
5,147
5,1874732
37,5227478
2,4201
7,6433025
2,5833418
2,13880491
40,13880491
27,10961381
7,4961171
6,4455528
37,2770351
5,3321132
37,3321132
5,4397966
5,3387293
32,6914886
37,5756812
45,5756812
2,1827868
5,1827868
37,4790114
37,5235537
37,28572
5,4856634
37,5107011
2,1731657
58,1731657
29,7320506
5,7929831
1,5401598
2,5401598
5,990
29,990
32,7887786
58,4619822
5,639265
5,164478
72,512651
647,512651
2,7824085
5,626568
120,626568
5,669979
5,475407
21,475407
5,824284
29,703723
72,703723
5,681236
5,489970
120,489970
95,3367032
5,491233
46,659620
95,659620
72,420122
29,881687
29,672218
2,5758093
5,765791
5,688171
119,688171
5,637674
9,62357
72,62357
1,1402045
5,647438
29,167915
72,167915
9,600490
5,1001895
29,151902
5,624095
5,700880
2,4506281
5,15745317
5,4478744
5,4429773
6,6875745
37,1451404
5,1054429
1,4809796
1,4404110
5,4106470
1,77146
5,6995343
32,6995343
58,6995343
5,7075737
5,45712
647,45712
647,784866
5,14444
72,14444
5,24425
9,24425
5,16002
1,49941
5,49941
5,39467
1,230318
45,230318
5,18710
647,18710
5,18791
647,18791
5,65678
5,6468
29,6468
5,4950999
6,4950999
5,6410
647,6410
6,31234
21,31234
5,101398
5,45645
5,7464
647,7464
1,904939
1,132225
5,132225
5,327983
2,13177248
2,4362934
6,6903512
40,6903512
5,3073
208,6554386
2,5989661
2,5438808
5,3409997
5,5046525
5,969638
2,6981919
2,5835506
37,1980985
2,4562998
5,7306871
37,6447520
5,4858120
37,5786742
5,3098115
1,22348
317,5143595
7,3060067
37,5005267
2,13658254
2,7790155
2,263567
5,4744566
2,2387
2,8474696
37,345572
5,5834516
2,164958
5,2034966
37,5582891
2,16300956
58,16300956
2,17900425
1,21712
2,6551743
5,13746768
5,2731809
5,372433
37,5752810
2,17160940
5,288202
2,3388918
1,277189
29,61509
46,13879
37,1320312
5,72819
9,72819
2,20987
5,296961
9,5110
9,41895
9,893708
5,3241692
27,3241692
27,68092
5,36719
9,36719
5,71159
45,2874371
9,3507043
2,50896
2,38231
2,116581
5,116581
2,4827747
2,1142428
5,1142428
2,1806382
2,431825
2,2003596
2,104557
118,7376084
317,146033
2,64222
5,64222
17,114362
2,112914
317,172271
119,8052
9,1316048
9,3234591
317,3234591
17,1498
2,7338255
37,7338255
119,5269606
317,41093
317,1114699
2,8034199
2,11040057
58,11040057
317,2753100
5,40541
9,44526
9,114558
2,9878015
37,8422979
119,7275511
37,18233
2,7060310
265,150588
17,112258
79,202782
5,91236
5,688
317,492884
159,26655
2,6458246
5,28243
647,28243
74,6565
5,15820383
58,8163117
5,2528119
9,542704
317,542704
32,14199585
2,6552446
32,6473981
9,3340
2,124622
5,124622
37,7485494
5,6445698
5,4575353
37,5282455
5,7383025
2,6538176
27,6538176
2,7845968
2,84181
37,6923563
4,5813022
58,7375051
40,7103149
2,7134215
37,4575382
37,6872503
10,1150547
27,7047257
2,8174674
58,8174674
58,17258111
2,18141893
37,6469490
5,4848337
1,205589
5,58306
37,7256929
37,3387296
45,3387296
6,6964734
37,7135390
10,2826
1,63607
10,37492
2,7105827
2,18175
2,16647845
2,7020954
1,5094848
1,114998
5,114998
37,4443115
37,6915131
2,7112966
5,7144570
5,4695869
10,172946
1,5243264
5,2992396
5,105025
40,101287
5,132117
2,18121606
9,5001
14,5001
95,5001
2,6860779
58,7359445
58,6937037
1,2776786
1,207356
2,1228621
37,4984837
5,3358829
10,7207526
2,6444267
37,4880398
32,6570230
10,12008
569,3310143
37,4530313
1,5331519
2,6444266
5,41419
5,3388865
37,3388865
37,412433
7,7009629
2,7366597
58,3051260
37,4580131
6,1279042
37,7212406
2,1609844
5,1609844
2,3185565
5,2937372
10,14442
2,7242174
37,4373408
37,7043852
2,6452601
2,4693347
40,5828129
2,1140298
37,4292165
2,4107194
37,7393959
5,38238
45,38238
119,77193
2,2152471
37,4658172
2,1635425
37,7169602
2,916010
5,6729028
5,6536597
2,7275168
40,7275168
37,7169579
10,3012335
32,7111589
5,1271571
2,14156852
2,1005984
2,13849789
58,14223455
2,6912103
37,56880
5,4904146
2,6506571
1,1023590
2,7132747
2,7256159
10,7756699
1,5267473
37,7026053
2,5808498
2,1194340
1,4750548
45,4750548
2,2594
37,4632663
10,57611
58,6644836
4,3319050
5,3319050
32,23
2,8415462
58,8415462
10,1780
10,4112157
37,901057
40,144788
32,7559069
32,6462472
1,6462453
58,7059361
2,5106676
2,8476149
2,96909
9,86210
37,6474501
5,4452622
1,266945
6,1475821
2,3428119
95,37728
118,37728
10,3770
1,4243254
37,7062305
5,659
10,659
10,8449324
45,8449324
2,6585049
466,10033
1,2541526
37,6906110
6,24197
10,34517
2,5260599
2,1180263
10,68
2,4138275
2,8648059
37,5749310
45,5749310
5,762
10,762
2,2833117
1,10521
5,3501390
37,504627
45,504627
37,6980149
1,3248211
1,63460
37,6094847
10,48465
2,2986307
5,2986307
2,1978003
37,6536595
10,11503
5,126453
5,13418410
10,17807432
2,17284011
37,6883551
2,6587442
2,7048010
1,676070
37,3418030
10,1791
1,61237
7,7341041
5,1254833
2,2949712
9,3343
10,3343
5,8056592
58,7142495
221,10710
32,7165566
118,41108
1,8214
5,8214
2,1975671
5,16080793
5,9657
647,9657
2,18235985
5,18235985
1,4881349
40,4881349
2,13757
118,6176
120,6176
5,3114906
119,3114906
37,6893188
10,20379
5,5108885
37,7536047
1,82570
2,16204277
1,458771
1,108774
10,39021
1,4119134
1,18445
37,8033909
58,8033909
683,60619
10,3416
1,1734716
37,7029937
5,3051490
17,160932
1,5104111
317,3423688
2,5321197
7,957028
2,5114344
5,5616191
58,8155833
1,5100743
7,5073719
5,2963485
7,3520560
7,5830094
2,7520492
58,8425041
118,8079006
5,6885811
37,984659
58,6474518
32,5287392
2,7074112
27,4747714
7,5109482
2,7849867
5,6564542
7,17152
32,17152
118,5328610
119,5328610
5,240708
7,4088550
5,7035308
2,5779976
5,5088808
118,560412
32,5758692
2,8260548
2,74459
21,74459
37,14192453
5,8202129
32,5137530
5,6044755
1,5367341
32,7022361
45,7022361
7,762973
1,4390441
2,6884399
32,9867438
5,7872519
32,4574972
5,6256
5,295246
79,580494
5,536013
37,6863565
1,6549307
2,6549307
45,4533716
5,3329042
7,5737121
2,7023272
5,8446650
21,8446650
7,7142872
79,439887
5,6448979
32,6692215
9,1166430
5,5074920
32,8446300
1,4856232
5,14139
5,9972
27,13943
27,17287280
5,16481
5,65685
46,127374
46,17699
5,67037
2,174767
74,62650
2,14015
9,13830
2,45898
1,37774
2,2609
5,40974
1,22680
2,71059
2,10318
5,201555
2,4152482
5,3148560
1,2622364
1,6420702
1,15295
2,2994705
32,13434447
5,311174
5,5060731
32,5060731
5,7066576
37,7066576
5,34429
2,6934883
32,6934883
5,130704
5,11349
1,10987
5,1003655
5,61958
32,61958
2,395
5,395
2,7231
5,215710
2,6861666
2,4410813
5,3033292
2,38217
6,17064
5,419233
5,5350056
118,1264
466,1264
32,809148
5,14454
32,14454
5,19860
2,3198951
5,27841
5,703032
27,703032
5,485862
72,485862
5,3450
2,6585223
5,6467335
5,75822
2,6451976
5,9233
5,9800707
5,435891
9,435891
2,6423089
79,114752
9,232825
5,5782568
32,5782568
79,7812495
1,3283808
9,904440
58,206712
9,18225
466,18225
5,2846074
74,151324
5,18341
9,178234
2,4189235
9,98389
2,1011325
58,1011325
5,4405738
2,2766223
5,1637418
5,59839
5,3050316
2,99326
5,99326
9,91578
2,4104631
95,59749
2,5825906
46,34946
5,403230
2,82244
5,175035
37,175035
79,4461106
79,5741473
5,71155
32,71155
5,11214
647,11214
5,6878170
37,5625577
37,6469080
5,6464662
9,40202
2,688826
2,6452152
5,18686
37,4983116
79,5771399
79,21618
17,60589
37,5252348
1,15035
9,15035
5,1120685
9,1120685
5,5399365
5,87306
5,9915
5,105562
5,8583937
5,6511338
17,7623849
2,9788934
2,74506
5,3099070
5,36347
9,36347
5,5775596
72,5775596
17,3335
5,1083757
79,2802356
17,6573921
5,30757
17,16166
58,6498645
79,815278
5,3297217
5,183479
5,2852315
317,102062
466,102062
5,710888
5,4540172
647,4540172
5,15613183
683,30891
5,93757
5,2867678
5,12676
5,87209
5,482295
5,4703645
5,33949
9,57798
45,57798
9,98880
74,14493999
27,4408937
5,4780234
5,5148629
74,1022900
5,3276202
40,3276202
5,8179815
5,44085
5,5251266
5,5820388
5,215765
5,6459705
45,13799
79,166614
2,1985179
2,6433264
5,7305
9,7305
79,3038151
5,197865
58,1830698
2,17277776
9,4436873
74,7273843
118,15865
2,3232449
5,4112359
79,36276
79,117884
5,7210172
5,6463048
2,16495848
27,6450490
5,489648
5,6545553
9,12441
5,9788932
5,5404227
46,5404227
5,9761937
5,5819761
5,217759
647,217759
79,469075
466,12456
6,6568981
2,5386283
58,7055470
74,234724
5,5094344
2,6067088
27,6067088
58,13741856
27,407963
213,5686
5,5294761
45,31631
5,3874378
1,137095
5,137095
58,6478179
37,600253
79,45687
5,223088
46,223088
5,5368636
5,4774429
2,6903411
5,49417
2,9899961
5,21004
5,4939125
21,4939125
79,27372
5,10917
5,44924
17,44924
2,257934
45,428923
213,4640495
5,51027
17,8788
118,8788
221,8788
58,14151380
5,14482
5,15016763
2,6953434
5,319345
17,4945190
5,8359
72,8359
5,88301
27,40648
5,68992
2,1501041
5,1501041
79,3033809
5,16839
27,16839
213,7209
79,215013
5,4384611
5,121027
9,12064
45,12064
5,4025591
2,2751666
58,6994777
647,24902
5,171079
29,171079
79,38328
5,56977
5,1914334
5,5213951
5,5076
5,787031
5,45115
9,678030
5,1187587
37,5406182
1,12465
9,12465
9,61248
5,22485
5,2824712
41,2824712
5,5334470
17,217172
317,217172
5,26076
9,26076
5,93012
17,4570807
45,4570807
2,13800950
58,7213961
5,45967
5,4086369
45,8674
2,75395
5,104943
10,6957
17,6957
2,3431863
5,14924773
5,130345
2,8532549
5,1715786
29,1715786
5,2729597
466,124526
2,7884394
37,410154
9,1501668
118,1501668
119,122676
120,122676
5,18146950
5,3046553
5,33505
2,5822342
5,16893
37,16893
5,17727060
9,5103
5,19475
5,6429917
5,1077166
45,1077166
6,5783095
46,86949
5,169468
5,20058
32,20058
5,52342
5,8342063
32,8342063
58,7798899
5,2935695
119,191681
4,6779
58,6779
2,3016386
5,3016386
2,70495
58,70495
2,5815249
58,41954
2,1224900
5,113328
5,226183
1,470018
5,67389
2,68904
5,54106
1,194929
5,16649
498,4452728
5,4909104
5,8759
2,3331118
5,189368
5,20524
213,20524
5,2384411
74,161395
4,6913760
119,515
119,73528
119,169869
1,125786
17,15500
5,246438
4,2119605
119,55728
5,5217
119,73531
119,3892325
119,522
119,9074
5,3223459
74,292341
119,292341
119,28647
120,28647
9,17208
2,5051193
10,3008434
119,362020
119,11653
120,11653
5,51606
1,3054679
5,11624
119,281754
119,172897
45,138207
2,14068095
317,5371253
119,120835
2,7114860
119,59705
119,14525
119,232211
119,224336
5,3161782
119,29133
74,6869945
4,8635258
5,8635258
119,29132
4,8409136
5,17283584
119,101301
2,13544350
5,2931393
119,2931393
120,11798
2,17521786
40,17521786
37,5446913
5,3490829
119,3490829
5,14134437
2,3506785
5,2754194
5,27788
119,27788
119,60281
5,153441
4,3039394
58,1922565
2,6913856
32,17195825
2,4053429
40,4053429
119,118456
119,62707
4,7045571
5,5814224
1,221833
58,4715219
5,62999
4,7913140
5,14165949
58,280382
4,4488054
5,2799806
4,15808130
5,5042181
1,1091207
5,2970435
2,97710
5,102967
37,6880615
5,2982825
115,1036517
119,162726
2,209546
37,4700469
37,4648669
45,4648669
40,81639
58,5197636
5,95409
32,7088116
2,247470
5,6929011
5,13916081
58,7075143
5,6548857
5,3513697
58,5570720
2,22042
5,22042
21,22042
27,4763975
5,5765468
2,1974
5,1974
5,274735
79,391476
2,6375
2,3221509
5,3221509
32,3152329
317,49609
5,351681
5,38138
32,13902004
5,42378
5,45191
72,45191
37,7211325
37,7237199
2,5298259
74,4958441
9,13747
95,13747
4,5275947
5,8687
32,8687
4,2578437
9,387136
5,7294
72,7294
37,6905688
37,4885418
72,4885418
6,7078761
9,4443544
9,1823273
9,163130
46,163130
46,31107
9,4147315
1,37795
74,245368
46,30074
5,7153840
1,218598
5,218598
9,272424
95,272424
1,38652
1,7150857
37,13857001
5,5092
2,4810094
9,110306
5,7079
5,86241
6,7142445
5,5799428
27,6841
37,5342951
5,6526584
5,65135
6,6912759
37,3390621
5,2941486
5,1996867
647,1996867
37,594951
37,146986
213,7411671
5,8265649
5,2905018
58,14721075
5,7742330
5,21007
5,13847588
72,13847588
5,14754830
27,14754830
1,142410
5,3285599
46,5847865
9,3462059
40,5109302
2,1644459
5,572844
5,2941381
1,5448455
5,4979194
4,797102
32,830098
5,53024
4,140274
5,140274
4,2870525
213,7524066
5,159447
2,163681
5,12046829
2,9858074
5,6939747
2,420047
5,420047
1,30860
2,5753963
37,5753963
5,311723
37,3486225
5,1913011
5,8055
29,8055
5,4120927
2,17303430
5,15092970
2,8378370
37,168324
5,6535623
5,7967704
5,8565
27,4494690
5,975649
5,5623
5,7730599
27,773189
72,773189
119,773189
5,334049
37,268304
5,1949873
72,1949873
2,12304618
5,5289246
58,6922565
5,450867
1,2737308
2,2737308
1,74876
5,8393796
27,8393796
5,590243
5,291620
4,6460381
5,54552
2,7492436
2,7082754
5,16903
9,16903
120,14301132
5,166104
29,166104
5,3314165
647,3314165
5,70885
5,6434584
2,6461519
5,2979
79,32674
5,6981617
5,7618677
27,1977411
37,16341016
32,13452447
79,150820
37,14132438
37,14053196
37,14675561
37,13978873
29,946870
37,8187427
1,6644108
40,6644108
5,4919495
37,15515654
2,36636
5,36636
37,8394519
37,7155040
2,65591
5,20273
37,15454955
37,8294174
5,132091
37,6537142
37,360816
37,13734129
2,259488
37,4648324
37,11230592
37,6863139
5,4381074
27,4381074
37,15906616
32,8382246
37,10721280
32,6880127
37,7576208
37,4400565
37,13435165
5,5441262
5,7154841
2,186921
2,937465
2,6152084
32,1407193
37,1407193
5,22547
32,2869923
5,16943
5,99482
647,99482
37,4835954
5,17171397
213,7077541
5,910997
5,73187
27,73187
32,6872506
5,1412372
58,1412372
